Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:34 EST
"Nutrient data for: 19110, Candies, KRACKEL Chocolate Bar"
Nutrient,Unit,1Value per 100 g,"1 bar 1.45 oz = 41.0g","1 bar 2 oz = 56.0g","3.0 blocks = 37.0g",
Proximates
"Water",g,1.17,0.48,0.66,0.43
"Energy",kcal,512,210,287,189
"Protein",g,6.62,2.71,3.71,2.45
"Total lipid (fat)",g,26.58,10.90,14.88,9.83
"Carbohydrate, by difference",g,63.96,26.22,35.82,23.67
"Fiber, total dietary",g,2.2,0.9,1.2,0.8
"Sugars, total",g,52.53,21.54,29.42,19.44
Minerals
"Calcium, Ca",mg,158,65,88,58
"Iron, Fe",mg,1.06,0.43,0.59,0.39
"Magnesium, Mg",mg,13,5,7,5
"Phosphorus, P",mg,123,50,69,46
"Potassium, K",mg,325,133,182,120
"Sodium, Na",mg,196,80,110,73
"Zinc, Zn",mg,0.49,0.20,0.27,0.18
Vitamins
"Vitamin C, total ascorbic acid",mg,0.8,0.3,0.4,0.3
"Thiamin",mg,0.050,0.021,0.028,0.019
"Riboflavin",mg,0.190,0.078,0.106,0.070
"Niacin",mg,0.260,0.107,0.146,0.096
"Vitamin B-6",mg,0.040,0.016,0.022,0.015
"Vitamin A, IU",IU,102,42,57,38
Lipids
"Fatty acids, total saturated",g,15.920,6.527,8.915,5.890
"Fatty acids, total monounsaturated",g,6.250,2.562,3.500,2.312
"Fatty acids, total polyunsaturated",g,0.570,0.234,0.319,0.211
"Cholesterol",mg,11,5,6,4
Amino Acids
Other
