Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:07 EST
"Nutrient data for: 12095, Nuts, chestnuts, chinese, boiled and steamed"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g",
Proximates
"Water",g,61.57,17.46
"Energy",kcal,153,43
"Protein",g,2.88,0.82
"Total lipid (fat)",g,0.76,0.22
"Carbohydrate, by difference",g,33.64,9.54
Minerals
"Calcium, Ca",mg,12,3
"Iron, Fe",mg,0.97,0.27
"Magnesium, Mg",mg,58,16
"Phosphorus, P",mg,66,19
"Potassium, K",mg,306,87
"Sodium, Na",mg,2,1
"Zinc, Zn",mg,0.60,0.17
Vitamins
"Vitamin C, total ascorbic acid",mg,24.7,7.0
"Thiamin",mg,0.110,0.031
"Riboflavin",mg,0.123,0.035
"Niacin",mg,0.548,0.155
"Vitamin B-6",mg,0.281,0.080
"Folate, DFE",µg,46,13
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,7,2
"Vitamin A, IU",IU,138,39
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
Lipids
"Fatty acids, total saturated",g,0.112,0.032
"Fatty acids, total monounsaturated",g,0.399,0.113
"Fatty acids, total polyunsaturated",g,0.197,0.056
"Cholesterol",mg,0,0
Amino Acids
Other
