Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:09 EST
"Nutrient data for: 12201, Seeds, sesame seed kernels, dried (decorticated)"
Nutrient,Unit,1Value per 100 g,"1 cup = 150.0g","1 tbsp = 8.0g","1 tsp = 2.7g",
Proximates
"Water",g,3.75,5.62,0.30,0.10
"Energy",kcal,631,946,50,17
"Protein",g,20.45,30.68,1.64,0.55
"Total lipid (fat)",g,61.21,91.81,4.90,1.65
"Carbohydrate, by difference",g,11.73,17.59,0.94,0.32
"Fiber, total dietary",g,11.6,17.4,0.9,0.3
"Sugars, total",g,0.48,0.72,0.04,0.01
Minerals
"Calcium, Ca",mg,60,90,5,2
"Iron, Fe",mg,6.36,9.54,0.51,0.17
"Magnesium, Mg",mg,345,518,28,9
"Phosphorus, P",mg,667,1000,53,18
"Potassium, K",mg,370,555,30,10
"Sodium, Na",mg,47,70,4,1
"Zinc, Zn",mg,6.73,10.10,0.54,0.18
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.699,1.048,0.056,0.019
"Riboflavin",mg,0.090,0.135,0.007,0.002
"Niacin",mg,5.800,8.700,0.464,0.157
"Vitamin B-6",mg,0.400,0.600,0.032,0.011
"Folate, DFE",µg,115,172,9,3
"Vitamin B-12",µg,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,3,4,0,0
"Vitamin A, IU",IU,66,99,5,2
"Vitamin E (alpha-tocopherol)",mg,1.68,2.52,0.13,0.05
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,9.055,13.582,0.724,0.244
"Fatty acids, total monounsaturated",g,23.924,35.886,1.914,0.646
"Fatty acids, total polyunsaturated",g,25.491,38.236,2.039,0.688
"Fatty acids, total trans",g,0.000,0.000,0.000,0.000
"Cholesterol",mg,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0
Footnotes
(a)"Other phytosterols = 84.9 mg/100g; these include delta 5-avenasterol (40.4), campestanol (5.6), and other minor phytosterols (38.9 mg)."
