Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:08 EST
"Nutrient data for: 12127, Nuts, ginkgo nuts, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g",
Proximates
"Water",g,55.20,15.65
"Energy",kcal,182,52
"Protein",g,4.32,1.22
"Total lipid (fat)",g,1.68,0.48
"Carbohydrate, by difference",g,37.60,10.66
Minerals
"Calcium, Ca",mg,2,1
"Iron, Fe",mg,1.00,0.28
"Magnesium, Mg",mg,27,8
"Phosphorus, P",mg,124,35
"Potassium, K",mg,510,145
"Sodium, Na",mg,7,2
"Zinc, Zn",mg,0.34,0.10
Vitamins
"Vitamin C, total ascorbic acid",mg,15.0,4.3
"Thiamin",mg,0.220,0.062
"Riboflavin",mg,0.090,0.026
"Niacin",mg,6.000,1.701
"Vitamin B-6",mg,0.328,0.093
"Folate, DFE",µg,54,15
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,28,8
"Vitamin A, IU",IU,558,158
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
Lipids
"Fatty acids, total saturated",g,0.319,0.090
"Fatty acids, total monounsaturated",g,0.619,0.175
"Fatty acids, total polyunsaturated",g,0.618,0.175
"Cholesterol",mg,0,0
Amino Acids
Other
