Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:43 EST
"Nutrient data for: 18294, Pancakes, blueberry, prepared from recipe"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 pancake (4"" dia) = 38.0g","1 pancake (6"" dia) = 77.0g",
Proximates
"Water",g,53.20,15.08,20.22,40.96
"Energy",kcal,222,63,84,171
"Protein",g,6.10,1.73,2.32,4.70
"Total lipid (fat)",g,9.20,2.61,3.50,7.08
"Carbohydrate, by difference",g,29.00,8.22,11.02,22.33
Minerals
"Calcium, Ca",mg,206,58,78,159
"Iron, Fe",mg,1.72,0.49,0.65,1.32
"Magnesium, Mg",mg,16,5,6,12
"Phosphorus, P",mg,151,43,57,116
"Potassium, K",mg,138,39,52,106
"Sodium, Na",mg,412,117,157,317
"Zinc, Zn",mg,0.54,0.15,0.21,0.42
Vitamins
"Vitamin C, total ascorbic acid",mg,2.2,0.6,0.8,1.7
"Thiamin",mg,0.195,0.055,0.074,0.150
"Riboflavin",mg,0.272,0.077,0.103,0.209
"Niacin",mg,1.524,0.432,0.579,1.173
"Vitamin B-6",mg,0.049,0.014,0.019,0.038
"Folate, DFE",µg,53,15,20,41
"Vitamin B-12",µg,0.20,0.06,0.08,0.15
"Vitamin A, RAE",µg,50,14,19,38
"Vitamin A, IU",IU,199,56,76,153
Lipids
"Fatty acids, total saturated",g,1.986,0.563,0.755,1.529
"Fatty acids, total monounsaturated",g,2.316,0.657,0.880,1.783
"Fatty acids, total polyunsaturated",g,4.162,1.180,1.582,3.205
"Cholesterol",mg,56,16,21,43
Amino Acids
Other
