Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:33 EST
"Nutrient data for: 18151, Cookies, brownies, commercially prepared"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 square, large (2-3/4"" sq x 7/8"") = 56.0g","1 package, Little Debbie (twin wrapped) = 61.0g",
Proximates
"Water",g,13.60,3.86,7.62,8.30
"Energy",kcal,405,115,227,247
"Protein",g,4.80,1.36,2.69,2.93
"Total lipid (fat)",g,16.30,4.62,9.13,9.94
"Carbohydrate, by difference",g,63.90,18.12,35.78,38.98
"Fiber, total dietary",g,2.1,0.6,1.2,1.3
"Sugars, total",g,36.61,10.38,20.50,22.33
Minerals
"Calcium, Ca",mg,29,8,16,18
"Iron, Fe",mg,2.25,0.64,1.26,1.37
"Magnesium, Mg",mg,31,9,17,19
"Phosphorus, P",mg,101,29,57,62
"Potassium, K",mg,149,42,83,91
"Sodium, Na",mg,286,81,160,174
"Zinc, Zn",mg,0.72,0.20,0.40,0.44
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.255,0.072,0.143,0.156
"Riboflavin",mg,0.210,0.060,0.118,0.128
"Niacin",mg,1.721,0.488,0.964,1.050
"Vitamin B-6",mg,0.035,0.010,0.020,0.021
"Folate, DFE",µg,72,20,40,44
"Vitamin B-12",µg,0.07,0.02,0.04,0.04
"Vitamin A, RAE",µg,20,6,11,12
"Vitamin A, IU",IU,69,20,39,42
"Vitamin E (alpha-tocopherol)",mg,0.15,0.04,0.08,0.09
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,6.5,1.8,3.6,4.0
Lipids
"Fatty acids, total saturated",g,4.235,1.201,2.372,2.583
"Fatty acids, total monounsaturated",g,8.965,2.542,5.020,5.469
"Fatty acids, total polyunsaturated",g,2.259,0.640,1.265,1.378
"Cholesterol",mg,17,5,10,10
Amino Acids
Other
"Caffeine",mg,2,1,1,1
