Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:34 EST
"Nutrient data for: 18176, Cookies, marshmallow, chocolate-coated (includes marshmallow pies)"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 Fudge Marshmallow = 28.0g","1 pie, marshmallow (3"" dia x 3/4"") = 39.0g","1 cookie, small (1-3/4"" dia x 3/4"") = 13.0g",
Proximates
"Water",g,10.10,2.86,2.83,3.94,1.31
"Energy",kcal,421,119,118,164,55
"Protein",g,4.00,1.13,1.12,1.56,0.52
"Total lipid (fat)",g,16.90,4.79,4.73,6.59,2.20
"Carbohydrate, by difference",g,67.70,19.19,18.96,26.40,8.80
"Fiber, total dietary",g,2.0,0.6,0.6,0.8,0.3
"Sugars, total",g,44.80,12.70,12.54,17.47,5.82
Minerals
"Calcium, Ca",mg,46,13,13,18,6
"Iron, Fe",mg,2.53,0.72,0.71,0.99,0.33
"Magnesium, Mg",mg,36,10,10,14,5
"Phosphorus, P",mg,97,27,27,38,13
"Potassium, K",mg,182,52,51,71,24
"Sodium, Na",mg,188,53,53,73,24
"Zinc, Zn",mg,0.65,0.18,0.18,0.25,0.08
Vitamins
"Vitamin C, total ascorbic acid",mg,0.1,0.0,0.0,0.0,0.0
"Thiamin",mg,0.093,0.026,0.026,0.036,0.012
"Riboflavin",mg,0.208,0.059,0.058,0.081,0.027
"Niacin",mg,0.784,0.222,0.220,0.306,0.102
"Vitamin B-6",mg,0.062,0.018,0.017,0.024,0.008
"Folate, DFE",µg,37,10,10,14,5
"Vitamin B-12",µg,0.17,0.05,0.05,0.07,0.02
"Vitamin A, RAE",µg,1,0,0,0,0
"Vitamin A, IU",IU,5,1,1,2,1
"Vitamin E (alpha-tocopherol)",mg,0.14,0.04,0.04,0.05,0.02
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,7.0,2.0,2.0,2.7,0.9
Lipids
"Fatty acids, total saturated",g,4.722,1.339,1.322,1.842,0.614
"Fatty acids, total monounsaturated",g,9.345,2.649,2.617,3.645,1.215
"Fatty acids, total polyunsaturated",g,1.943,0.551,0.544,0.758,0.253
"Cholesterol",mg,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,5,1,1,2,1
