Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:42 EST
"Nutrient data for: 28224, MURRAY, SUGAR FREE, Fudge Dipped Wafers"
Nutrient,Unit,1Value per 100 g,"4.0 cookies = 31.0g",
Proximates
"Water",g,1.50,0.47
"Energy",kcal,486,151
"Protein",g,3.40,1.05
"Total lipid (fat)",g,33.50,10.38
"Carbohydrate, by difference",g,61.20,18.97
"Fiber, total dietary",g,13.3,4.1
"Sugars, total",g,0.40,0.12
Minerals
"Iron, Fe",mg,1.40,0.43
"Magnesium, Mg",mg,17,5
"Phosphorus, P",mg,45,14
"Potassium, K",mg,159,49
"Sodium, Na",mg,71,22
"Zinc, Zn",mg,0.30,0.09
Vitamins
"Thiamin",mg,0.110,0.034
"Riboflavin",mg,0.080,0.025
"Niacin",mg,1.000,0.310
Lipids
"Fatty acids, total saturated",g,21.200,6.572
"Fatty acids, total monounsaturated",g,3.900,1.209
"Fatty acids, total polyunsaturated",g,7.100,2.201
"Fatty acids, total trans",g,0.590,0.183
"Cholesterol",mg,0,0
Amino Acids
Other
