Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:43 EST
"Nutrient data for: 28385, PEPPERIDGE FARM, Jewish Rye Bread (Seedless)"
Nutrient,Unit,1Value per 100 g,"1 serving = 32.0g",
Proximates
"Water",g,38.98,12.47
"Energy",kcal,253,81
"Protein",g,0.01,0.00
"Total lipid (fat)",g,3.40,1.09
"Carbohydrate, by difference",g,45.00,14.40
"Fiber, total dietary",g,4.7,1.5
"Sugars, total",g,3.10,0.99
Minerals
"Calcium, Ca",mg,82,26
"Iron, Fe",mg,8.40,2.69
"Sodium, Na",mg,528,169
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.005,0.002
"Riboflavin",mg,0.300,0.096
"Niacin",mg,3.100,0.992
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,0.900,0.288
"Fatty acids, total monounsaturated",g,0.600,0.192
"Fatty acids, total polyunsaturated",g,1.200,0.384
"Fatty acids, total trans",g,0.300,0.096
"Cholesterol",mg,0,0
Amino Acids
Other
