Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:33 EST
"Nutrient data for: 18378, Cookies, chocolate chip, prepared from recipe, made with butter"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 cookie, medium (2-1/4"" dia) = 16.0g",
Proximates
"Water",g,5.70,1.62,0.91
"Energy",kcal,488,138,78
"Protein",g,5.70,1.62,0.91
"Total lipid (fat)",g,28.40,8.05,4.54
"Carbohydrate, by difference",g,58.20,16.50,9.31
Minerals
"Calcium, Ca",mg,38,11,6
"Iron, Fe",mg,2.48,0.70,0.40
"Magnesium, Mg",mg,55,16,9
"Phosphorus, P",mg,100,28,16
"Potassium, K",mg,221,63,35
"Sodium, Na",mg,341,97,55
"Zinc, Zn",mg,0.94,0.27,0.15
Vitamins
"Vitamin C, total ascorbic acid",mg,0.2,0.1,0.0
"Thiamin",mg,0.184,0.052,0.029
"Riboflavin",mg,0.177,0.050,0.028
"Niacin",mg,1.365,0.387,0.218
"Vitamin B-6",mg,0.084,0.024,0.013
"Folate, DFE",µg,47,13,8
"Vitamin B-12",µg,0.08,0.02,0.01
"Vitamin A, RAE",µg,139,39,22
"Vitamin A, IU",IU,594,168,95
Lipids
"Fatty acids, total saturated",g,14.071,3.989,2.251
"Fatty acids, total monounsaturated",g,8.241,2.336,1.319
"Fatty acids, total polyunsaturated",g,4.541,1.287,0.727
"Cholesterol",mg,70,20,11
Amino Acids
Other
