Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:33 EST
"Nutrient data for: 18198, Cookies, chocolate chip, commercially prepared, special dietary"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 cookie, medium (1-5/8"" dia) = 7.0g",
Proximates
"Water",g,5.10,1.45,0.36
"Energy",kcal,450,128,32
"Protein",g,3.90,1.11,0.27
"Total lipid (fat)",g,16.80,4.76,1.18
"Carbohydrate, by difference",g,73.40,20.81,5.14
"Fiber, total dietary",g,1.6,0.5,0.1
"Sugars, total",g,39.81,11.29,2.79
Minerals
"Calcium, Ca",mg,46,13,3
"Iron, Fe",mg,3.50,0.99,0.24
"Magnesium, Mg",mg,21,6,1
"Phosphorus, P",mg,109,31,8
"Potassium, K",mg,199,56,14
"Sodium, Na",mg,244,69,17
"Zinc, Zn",mg,0.47,0.13,0.03
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.373,0.106,0.026
"Riboflavin",mg,0.188,0.053,0.013
"Niacin",mg,2.843,0.806,0.199
"Vitamin B-6",mg,0.018,0.005,0.001
"Folate, DFE",µg,87,25,6
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,1,0,0
"Vitamin A, IU",IU,3,1,0
"Vitamin E (alpha-tocopherol)",mg,1.06,0.30,0.07
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,4.0,1.1,0.3
Lipids
"Fatty acids, total saturated",g,4.183,1.186,0.293
"Fatty acids, total monounsaturated",g,6.730,1.908,0.471
"Fatty acids, total polyunsaturated",g,5.035,1.427,0.352
"Cholesterol",mg,0,0,0
Amino Acids
Other
"Caffeine",mg,8,2,1
