Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:31 EST
"Nutrient data for: 18061, Bread, rye, toasted"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 slice, large = 29.0g","1 slice, regular = 24.0g","1 slice, thin = 18.0g",
Proximates
"Water",g,31.00,8.79,8.99,7.44,5.58
"Energy",kcal,284,81,82,68,51
"Protein",g,9.40,2.66,2.73,2.26,1.69
"Total lipid (fat)",g,3.60,1.02,1.04,0.86,0.65
"Carbohydrate, by difference",g,53.10,15.05,15.40,12.74,9.56
"Fiber, total dietary",g,6.4,1.8,1.9,1.5,1.2
"Sugars, total",g,4.23,1.20,1.23,1.02,0.76
Minerals
"Calcium, Ca",mg,80,23,23,19,14
"Iron, Fe",mg,3.10,0.88,0.90,0.74,0.56
"Magnesium, Mg",mg,43,12,12,10,8
"Phosphorus, P",mg,138,39,40,33,25
"Potassium, K",mg,183,52,53,44,33
"Sodium, Na",mg,664,188,193,159,120
"Zinc, Zn",mg,1.25,0.35,0.36,0.30,0.23
Vitamins
"Vitamin C, total ascorbic acid",mg,0.2,0.1,0.1,0.0,0.0
"Thiamin",mg,0.382,0.108,0.111,0.092,0.069
"Riboflavin",mg,0.332,0.094,0.096,0.080,0.060
"Niacin",mg,3.763,1.067,1.091,0.903,0.677
"Vitamin B-6",mg,0.074,0.021,0.021,0.018,0.013
"Folate, DFE",µg,148,42,43,36,27
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0,0,0
"Vitamin A, IU",IU,4,1,1,1,1
"Vitamin E (alpha-tocopherol)",mg,0.37,0.10,0.11,0.09,0.07
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,1.3,0.4,0.4,0.3,0.2
Lipids
"Fatty acids, total saturated",g,0.688,0.195,0.200,0.165,0.124
"Fatty acids, total monounsaturated",g,1.440,0.408,0.418,0.346,0.259
"Fatty acids, total polyunsaturated",g,0.879,0.249,0.255,0.211,0.158
"Cholesterol",mg,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
