Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:44 EST
"Nutrient data for: 18944, Pie, Dutch Apple, Commercially Prepared"
Nutrient,Unit,1Value per 100 g,"0.125 pie 1 pie (1/8 of 9"" pie) = 131.0g","1 slice = 137.0g","1 pie = 1137.0g","1 oz = 28.35g",
Proximates
"Water",g,41.09,53.83,56.29,467.19,11.65
"Energy",kcal,290,380,397,3297,82
"Protein",g,2.17,2.84,2.97,24.67,0.62
"Total lipid (fat)",g,11.50,15.06,15.76,130.75,3.26
"Carbohydrate, by difference",g,44.54,58.35,61.02,506.42,12.63
"Fiber, total dietary",g,1.6,2.1,2.2,18.2,0.5
"Sugars, total",g,22.02,28.85,30.17,250.37,6.24
Minerals
"Calcium, Ca",mg,14,18,19,159,4
"Iron, Fe",mg,0.91,1.19,1.25,10.35,0.26
"Magnesium, Mg",mg,8,10,11,91,2
"Phosphorus, P",mg,29,38,40,330,8
"Potassium, K",mg,76,100,104,864,22
"Sodium, Na",mg,200,262,274,2274,57
"Zinc, Zn",mg,0.19,0.25,0.26,2.16,0.05
Vitamins
"Vitamin C, total ascorbic acid",mg,5.7,7.5,7.8,64.8,1.6
"Thiamin",mg,0.193,0.253,0.264,2.194,0.055
"Riboflavin",mg,0.067,0.088,0.092,0.762,0.019
"Niacin",mg,1.094,1.433,1.499,12.439,0.310
"Vitamin B-6",mg,0.039,0.051,0.053,0.443,0.011
"Folate, DFE",µg,32,42,44,364,9
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,18,24,25,205,5
"Vitamin A, IU",IU,82,107,112,932,23
"Vitamin E (alpha-tocopherol)",mg,0.96,1.26,1.32,10.92,0.27
"Vitamin K (phylloquinone)",µg,16.4,21.5,22.5,186.5,4.6
Lipids
"Fatty acids, total saturated",g,2.313,3.030,3.169,26.299,0.656
"Fatty acids, total monounsaturated",g,5.797,7.594,7.942,65.912,1.643
"Fatty acids, total polyunsaturated",g,2.117,2.773,2.900,24.070,0.600
"Cholesterol",mg,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
