Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:46 EST
"Nutrient data for: 18356, Sweet rolls, cinnamon, commercially prepared with raisins"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 large = 83.0g","1 roll (2-3/4"" square) = 60.0g",
Proximates
"Water",g,24.80,7.03,20.58,14.88
"Energy",kcal,372,105,309,223
"Protein",g,6.20,1.76,5.15,3.72
"Total lipid (fat)",g,16.40,4.65,13.61,9.84
"Carbohydrate, by difference",g,50.90,14.43,42.25,30.54
"Fiber, total dietary",g,2.4,0.7,2.0,1.4
"Sugars, total",g,31.73,9.00,26.34,19.04
Minerals
"Calcium, Ca",mg,72,20,60,43
"Iron, Fe",mg,1.60,0.45,1.33,0.96
"Magnesium, Mg",mg,17,5,14,10
"Phosphorus, P",mg,76,22,63,46
"Potassium, K",mg,111,31,92,67
"Sodium, Na",mg,304,86,252,182
"Zinc, Zn",mg,0.59,0.17,0.49,0.35
Vitamins
"Vitamin C, total ascorbic acid",mg,2.0,0.6,1.7,1.2
"Thiamin",mg,0.324,0.092,0.269,0.194
"Riboflavin",mg,0.265,0.075,0.220,0.159
"Niacin",mg,2.384,0.676,1.979,1.430
"Vitamin B-6",mg,0.107,0.030,0.089,0.064
"Folate, DFE",µg,106,30,88,64
"Vitamin B-12",µg,0.14,0.04,0.12,0.08
"Vitamin A, RAE",µg,62,18,51,37
"Vitamin A, IU",IU,214,61,178,128
"Vitamin E (alpha-tocopherol)",mg,1.99,0.56,1.65,1.19
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,4.4,1.2,3.7,2.6
Lipids
"Fatty acids, total saturated",g,3.079,0.873,2.556,1.847
"Fatty acids, total monounsaturated",g,4.797,1.360,3.982,2.878
"Fatty acids, total polyunsaturated",g,7.473,2.119,6.203,4.484
"Cholesterol",mg,66,19,55,40
Amino Acids
Other
"Caffeine",mg,0,0,0,0
