Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:43 EST
"Nutrient data for: 28364, PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Parmesan"
Nutrient,Unit,1Value per 100 g,"10.0 goldfish = 5.3g",
Proximates
"Water",g,3.33,0.18
"Energy",kcal,459,24
"Protein",g,11.16,0.59
"Total lipid (fat)",g,17.29,0.92
"Carbohydrate, by difference",g,64.70,3.43
"Fiber, total dietary",g,3.5,0.2
"Sugars, total",g,0.83,0.04
Minerals
"Calcium, Ca",mg,101,5
"Iron, Fe",mg,4.45,0.24
"Magnesium, Mg",mg,24,1
"Phosphorus, P",mg,204,11
"Potassium, K",mg,168,9
"Sodium, Na",mg,1187,63
"Zinc, Zn",mg,1.32,0.07
Vitamins
"Thiamin",mg,0.840,0.045
"Riboflavin",mg,0.463,0.025
"Niacin",mg,5.887,0.312
"Vitamin B-6",mg,0.080,0.004
Lipids
"Fatty acids, total saturated",g,2.614,0.139
"Fatty acids, total monounsaturated",g,9.223,0.489
"Fatty acids, total polyunsaturated",g,3.431,0.182
"Fatty acids, total trans",g,0.084,0.004
Amino Acids
Other
