Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:33 EST
"Nutrient data for: 28350, Cookies, chocolate cream covered biscuit sticks"
Nutrient,Unit,1Value per 100 g,"1 serving = 40.0g",
Proximates
"Water",g,15.09,6.04
"Energy",kcal,447,179
"Protein",g,10.00,4.00
"Total lipid (fat)",g,22.50,9.00
"Carbohydrate, by difference",g,51.08,20.43
"Fiber, total dietary",g,5.0,2.0
"Sugars, total",g,25.00,10.00
Minerals
"Calcium, Ca",mg,50,20
"Iron, Fe",mg,0.90,0.36
"Magnesium, Mg",mg,36,14
"Phosphorus, P",mg,184,74
"Potassium, K",mg,181,72
"Sodium, Na",mg,213,85
"Zinc, Zn",mg,0.90,0.36
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.071,0.028
"Riboflavin",mg,0.199,0.080
"Niacin",mg,0.641,0.256
"Vitamin B-6",mg,0.048,0.019
"Folate, DFE",µg,17,7
"Vitamin B-12",µg,0.40,0.16
"Vitamin A, RAE",µg,1,0
"Vitamin A, IU",IU,4,2
"Vitamin E (alpha-tocopherol)",mg,8.87,3.55
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,1.7,0.7
Lipids
"Fatty acids, total saturated",g,12.584,5.034
"Fatty acids, total monounsaturated",g,2.065,0.826
"Fatty acids, total polyunsaturated",g,6.717,2.687
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,2,1
