Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:43 EST
"Nutrient data for: 28363, PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Original"
Nutrient,Unit,1Value per 100 g,"10.0 goldfish = 5.2g",
Proximates
"Water",g,3.47,0.18
"Energy",kcal,467,24
"Protein",g,9.42,0.49
"Total lipid (fat)",g,18.42,0.96
"Carbohydrate, by difference",g,65.81,3.42
"Fiber, total dietary",g,2.4,0.1
"Sugars, total",g,1.03,0.05
Minerals
"Calcium, Ca",mg,74,4
"Iron, Fe",mg,4.73,0.25
"Magnesium, Mg",mg,23,1
"Phosphorus, P",mg,156,8
"Potassium, K",mg,169,9
"Sodium, Na",mg,947,49
"Zinc, Zn",mg,0.97,0.05
Vitamins
"Thiamin",mg,0.833,0.043
"Riboflavin",mg,0.507,0.026
"Niacin",mg,6.640,0.345
"Vitamin B-6",mg,0.060,0.003
"Vitamin E (alpha-tocopherol)",mg,3.68,0.19
"Vitamin K (phylloquinone)",µg,27.7,1.4
Lipids
"Fatty acids, total saturated",g,1.432,0.074
"Fatty acids, total monounsaturated",g,10.991,0.572
"Fatty acids, total polyunsaturated",g,4.335,0.225
"Fatty acids, total trans",g,0.032,0.002
Amino Acids
Other
