Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:45 EST
"Nutrient data for: 28367, SAGE VALLEY, Gluten Free Vanilla Sandwich Cookies"
Nutrient,Unit,1Value per 100 g,"3.0 cookies = 44.0g",
Proximates
"Water",g,2.06,0.91
"Energy",kcal,499,220
"Protein",g,3.13,1.38
"Total lipid (fat)",g,22.15,9.75
"Carbohydrate, by difference",g,71.88,31.63
"Fiber, total dietary",g,1.0,0.4
"Sugars, total",g,43.94,19.33
Minerals
"Calcium, Ca",mg,17,7
"Iron, Fe",mg,0.45,0.20
"Magnesium, Mg",mg,17,7
"Phosphorus, P",mg,47,21
"Potassium, K",mg,144,63
"Sodium, Na",mg,212,93
"Zinc, Zn",mg,0.29,0.13
Vitamins
Lipids
"Fatty acids, total saturated",g,5.918,2.604
"Fatty acids, total monounsaturated",g,10.249,4.510
"Fatty acids, total polyunsaturated",g,3.785,1.665
"Fatty acids, total trans",g,0.036,0.016
Amino Acids
Other
