Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:32 EST
"Nutrient data for: 18135, Cake, pudding-type, white, enriched, dry mix"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 package (18.50 oz) = 524.0g",
Proximates
"Water",g,3.50,0.99,18.34
"Energy",kcal,423,120,2217
"Protein",g,3.90,1.11,20.44
"Total lipid (fat)",g,9.50,2.69,49.78
"Carbohydrate, by difference",g,80.90,22.94,423.92
"Fiber, total dietary",g,0.7,0.2,3.7
"Sugars, total",g,48.95,13.88,256.50
Minerals
"Calcium, Ca",mg,77,22,403
"Iron, Fe",mg,1.36,0.39,7.13
"Magnesium, Mg",mg,9,3,47
"Phosphorus, P",mg,277,79,1451
"Potassium, K",mg,72,20,377
"Sodium, Na",mg,665,189,3485
"Zinc, Zn",mg,0.25,0.07,1.31
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.280,0.079,1.467
"Riboflavin",mg,0.180,0.051,0.943
"Niacin",mg,2.425,0.687,12.707
"Vitamin B-6",mg,0.018,0.005,0.094
"Folate, DFE",µg,135,38,707
"Vitamin B-12",µg,0.04,0.01,0.21
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.08,0.02,0.42
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,4.1,1.2,21.5
Lipids
"Fatty acids, total saturated",g,2.390,0.678,12.524
"Fatty acids, total monounsaturated",g,4.093,1.160,21.447
"Fatty acids, total polyunsaturated",g,1.244,0.353,6.519
"Cholesterol",mg,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0
