Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:32 EST
"Nutrient data for: 18112, Cake, pudding-type, german chocolate, dry mix"
Nutrient,Unit,1Value per 100 g,"1 serving = 43.0g","1 package (18.25 oz) = 517.0g","1 oz = 28.35g",
Proximates
"Water",g,6.94,2.98,35.88,1.97
"Energy",kcal,350,150,1810,99
"Protein",g,4.17,1.79,21.56,1.18
"Total lipid (fat)",g,3.24,1.39,16.75,0.92
"Carbohydrate, by difference",g,81.25,34.94,420.06,23.03
"Fiber, total dietary",g,2.1,0.9,10.9,0.6
"Sugars, total",g,42.13,18.12,217.81,11.94
Minerals
"Calcium, Ca",mg,189,81,977,54
"Iron, Fe",mg,3.01,1.29,15.56,0.85
"Magnesium, Mg",mg,22,9,114,6
"Phosphorus, P",mg,294,126,1520,83
"Potassium, K",mg,153,66,791,43
"Sodium, Na",mg,841,362,4348,238
"Zinc, Zn",mg,0.42,0.18,2.17,0.12
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.231,0.099,1.194,0.065
"Riboflavin",mg,0.231,0.099,1.194,0.065
"Niacin",mg,2.315,0.995,11.969,0.656
"Vitamin B-6",mg,0.035,0.015,0.181,0.010
"Folate, DFE",µg,80,34,414,23
"Vitamin B-12",µg,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,1,0,5,0
"Vitamin A, IU",IU,3,1,16,1
"Vitamin E (alpha-tocopherol)",mg,0.08,0.03,0.41,0.02
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,3.8,1.6,19.6,1.1
Lipids
"Fatty acids, total saturated",g,1.852,0.796,9.575,0.525
"Fatty acids, total monounsaturated",g,0.694,0.298,3.588,0.197
"Fatty acids, total polyunsaturated",g,0.231,0.099,1.194,0.065
"Fatty acids, total trans",g,0.080,0.034,0.414,0.023
"Cholesterol",mg,0,0,0,0
Amino Acids
Other
"Caffeine",mg,7,3,36,2
