Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:34 EST
"Nutrient data for: 18178, Cookies, oatmeal, commercially prepared, regular"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 cookie, big (3-1/2"" - 4"" dia) (include Archway brand, Grandma brand) = 25.0g","1 large = 18.0g",
Proximates
"Water",g,5.70,1.62,1.43,1.03
"Energy",kcal,450,128,112,81
"Protein",g,6.20,1.76,1.55,1.12
"Total lipid (fat)",g,18.10,5.13,4.53,3.26
"Carbohydrate, by difference",g,68.70,19.48,17.18,12.37
"Fiber, total dietary",g,2.8,0.8,0.7,0.5
"Sugars, total",g,24.66,6.99,6.17,4.44
Minerals
"Calcium, Ca",mg,37,10,9,7
"Iron, Fe",mg,2.58,0.73,0.65,0.46
"Magnesium, Mg",mg,33,9,8,6
"Phosphorus, P",mg,138,39,34,25
"Potassium, K",mg,142,40,36,26
"Sodium, Na",mg,383,109,96,69
"Zinc, Zn",mg,0.79,0.22,0.20,0.14
Vitamins
"Vitamin C, total ascorbic acid",mg,0.5,0.1,0.1,0.1
"Thiamin",mg,0.267,0.076,0.067,0.048
"Riboflavin",mg,0.230,0.065,0.058,0.041
"Niacin",mg,2.227,0.631,0.557,0.401
"Vitamin B-6",mg,0.066,0.019,0.017,0.012
"Folate, DFE",µg,95,27,24,17
"Vitamin B-12",µg,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,5,1,1,1
"Vitamin A, IU",IU,18,5,4,3
"Vitamin E (alpha-tocopherol)",mg,0.26,0.07,0.07,0.05
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,8.0,2.3,2.0,1.4
Lipids
"Fatty acids, total saturated",g,4.519,1.281,1.130,0.813
"Fatty acids, total monounsaturated",g,10.025,2.842,2.506,1.805
"Fatty acids, total polyunsaturated",g,2.543,0.721,0.636,0.458
"Cholesterol",mg,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0
