Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:46 EST
"Nutrient data for: 18490, Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted wild berry"
Nutrient,Unit,1Value per 100 g,"1 pastry = 52.0g",
Proximates
"Water",g,12.75,6.63
"Energy",kcal,390,203
"Protein",g,4.00,2.08
"Total lipid (fat)",g,9.50,4.94
"Carbohydrate, by difference",g,72.40,37.65
"Fiber, total dietary",g,1.3,0.7
"Sugars, total",g,31.70,16.48
Minerals
"Iron, Fe",mg,3.50,1.82
"Magnesium, Mg",mg,6,3
"Phosphorus, P",mg,42,22
"Potassium, K",mg,51,27
"Sodium, Na",mg,315,164
"Zinc, Zn",mg,0.30,0.16
Vitamins
"Thiamin",mg,0.290,0.151
"Riboflavin",mg,0.330,0.172
"Niacin",mg,3.800,1.976
"Vitamin B-6",mg,0.400,0.208
"Vitamin A, RAE",µg,289,150
"Vitamin A, IU",IU,962,500
Lipids
"Fatty acids, total saturated",g,3.100,1.612
"Fatty acids, total monounsaturated",g,2.100,1.092
"Fatty acids, total polyunsaturated",g,3.500,1.820
"Fatty acids, total trans",g,0.200,0.104
"Cholesterol",mg,0,0
Amino Acids
Other
