Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:28 EST
"Nutrient data for: 18532, ARCHWAY Home Style Cookies, Iced Molasses"
Nutrient,Unit,1Value per 100 g,"1 serving = 28.0g",
Proximates
"Water",g,10.34,2.90
"Energy",kcal,420,118
"Protein",g,3.50,0.98
"Total lipid (fat)",g,14.43,4.04
"Carbohydrate, by difference",g,69.12,19.35
"Fiber, total dietary",g,1.0,0.3
"Sugars, total",g,38.43,10.76
Minerals
"Calcium, Ca",mg,24,7
"Iron, Fe",mg,4.10,1.15
"Potassium, K",mg,125,35
"Sodium, Na",mg,605,169
Vitamins
"Thiamin",mg,0.260,0.073
"Riboflavin",mg,0.190,0.053
"Niacin",mg,2.390,0.669
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,11,3
Lipids
"Fatty acids, total saturated",g,4.160,1.165
"Fatty acids, total monounsaturated",g,4.750,1.330
"Fatty acids, total polyunsaturated",g,2.440,0.683
"Fatty acids, total trans",g,3.080,0.862
"Cholesterol",mg,12,3
Amino Acids
Other
