Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:42 EST
"Nutrient data for: 28221, MURRAY, SUGAR FREE, Chocolate Chip & Pecan Cookies"
Nutrient,Unit,1Value per 100 g,"3.0 cookies = 32.0g",
Proximates
"Water",g,3.20,1.02
"Energy",kcal,497,159
"Protein",g,6.00,1.92
"Total lipid (fat)",g,31.40,10.05
"Carbohydrate, by difference",g,58.60,18.75
"Fiber, total dietary",g,5.1,1.6
"Sugars, total",g,1.50,0.48
Minerals
"Iron, Fe",mg,3.00,0.96
"Magnesium, Mg",mg,37,12
"Phosphorus, P",mg,124,40
"Potassium, K",mg,157,50
"Sodium, Na",mg,390,125
"Zinc, Zn",mg,1.00,0.32
Vitamins
"Thiamin",mg,0.400,0.128
"Riboflavin",mg,0.230,0.074
"Niacin",mg,2.600,0.832
"Vitamin B-6",mg,0.040,0.013
"Vitamin D (D2 + D3)",µg,0.2,0.1
"Vitamin D",IU,7,2
Lipids
"Fatty acids, total saturated",g,9.600,3.072
"Fatty acids, total monounsaturated",g,9.900,3.168
"Fatty acids, total polyunsaturated",g,9.800,3.136
"Fatty acids, total trans",g,0.320,0.102
"Cholesterol",mg,7,2
Amino Acids
Other
