Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:09 EST
"Nutrient data for: 01060, Milk, filled, fluid, with lauric acid oil"
Nutrient,Unit,1Value per 100 g,"1 cup = 244.0g","1 fl oz = 30.5g","1 quart = 976.0g",
Proximates
"Water",g,87.73,214.06,26.76,856.24
"Energy",kcal,63,154,19,615
"Protein",g,3.33,8.13,1.02,32.50
"Total lipid (fat)",g,3.40,8.30,1.04,33.18
"Carbohydrate, by difference",g,4.74,11.57,1.45,46.26
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,4.74,11.57,1.45,46.26
Minerals
"Calcium, Ca",mg,128,312,39,1249
"Iron, Fe",mg,0.05,0.12,0.02,0.49
"Magnesium, Mg",mg,13,32,4,127
"Phosphorus, P",mg,97,237,30,947
"Potassium, K",mg,139,339,42,1357
"Sodium, Na",mg,57,139,17,556
"Zinc, Zn",mg,0.36,0.88,0.11,3.51
Vitamins
"Vitamin C, total ascorbic acid",mg,0.9,2.2,0.3,8.8
"Thiamin",mg,0.030,0.073,0.009,0.293
"Riboflavin",mg,0.123,0.300,0.038,1.200
"Niacin",mg,0.087,0.212,0.027,0.849
"Vitamin B-6",mg,0.040,0.098,0.012,0.390
"Folate, DFE",µg,5,12,2,49
"Vitamin B-12",µg,0.34,0.83,0.10,3.32
"Vitamin A, RAE",µg,2,5,1,20
"Vitamin A, IU",IU,7,17,2,68
"Vitamin E (alpha-tocopherol)",mg,0.13,0.32,0.04,1.27
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,0.8,2.0,0.2,7.8
Lipids
"Fatty acids, total saturated",g,3.101,7.566,0.946,30.266
"Fatty acids, total monounsaturated",g,0.100,0.244,0.031,0.976
"Fatty acids, total polyunsaturated",g,0.010,0.024,0.003,0.098
"Cholesterol",mg,2,5,1,20
Amino Acids
Other
"Caffeine",mg,0,0,0,0
