Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:11 EST
"Nutrient data for: 01285, Yogurt, Greek, strawberry, nonfat"
Nutrient,Unit,1Value per 100 g,"1 container (5.3 oz) = 150.0g",
Proximates
"Water",g,79.13,118.69
"Energy",kcal,82,123
"Protein",g,8.05,12.07
"Total lipid (fat)",g,0.15,0.23
"Carbohydrate, by difference",g,12.07,18.11
"Fiber, total dietary",g,0.6,0.9
"Sugars, total",g,11.27,16.91
Minerals
"Calcium, Ca",mg,97,146
"Iron, Fe",mg,0.09,0.14
"Magnesium, Mg",mg,10,15
"Phosphorus, P",mg,113,170
"Potassium, K",mg,132,198
"Sodium, Na",mg,33,50
"Zinc, Zn",mg,0.45,0.68
Vitamins
"Vitamin C, total ascorbic acid",mg,0.3,0.5
"Thiamin",mg,0.037,0.056
"Riboflavin",mg,0.253,0.380
"Niacin",mg,0.213,0.320
"Vitamin B-6",mg,0.050,0.075
"Folate, DFE",µg,20,30
"Vitamin B-12",µg,0.49,0.73
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,4,6
"Vitamin E (alpha-tocopherol)",mg,0.02,0.03
"Vitamin D (D2 + D3)",µg,1.0,1.5
"Vitamin D",IU,40,60
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.105,0.158
"Fatty acids, total monounsaturated",g,0.026,0.039
"Fatty acids, total polyunsaturated",g,0.014,0.021
"Fatty acids, total trans",g,0.001,0.002
"Cholesterol",mg,4,6
Amino Acids
Other
"Caffeine",mg,0,0
