Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:21 EST
"Nutrient data for: 04143, Salad dressing, italian dressing, commercial, regular, without salt"
Nutrient,Unit,1Value per 100 g,"1 tablespoon = 14.7g","1 cup = 235.0g",
Proximates
"Water",g,56.40,8.29,132.54
"Energy",kcal,292,43,686
"Protein",g,0.38,0.06,0.89
"Total lipid (fat)",g,28.37,4.17,66.67
"Carbohydrate, by difference",g,10.43,1.53,24.51
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,8.32,1.22,19.55
Minerals
"Calcium, Ca",mg,7,1,16
"Iron, Fe",mg,0.63,0.09,1.48
"Magnesium, Mg",mg,3,0,7
"Phosphorus, P",mg,9,1,21
"Potassium, K",mg,48,7,113
"Sodium, Na",mg,30,4,70
"Zinc, Zn",mg,0.13,0.02,0.31
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.013,0.002,0.031
"Riboflavin",mg,0.021,0.003,0.049
"Niacin",mg,0.000,0.000,0.000
"Vitamin B-6",mg,0.060,0.009,0.141
"Folate, DFE",µg,0,0,0
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,2,0,5
"Vitamin A, IU",IU,36,5,85
"Vitamin E (alpha-tocopherol)",mg,2.61,0.38,6.13
"Vitamin K (phylloquinone)",µg,56.0,8.2,131.6
Lipids
"Fatty acids, total saturated",g,4.474,0.658,10.514
"Fatty acids, total monounsaturated",g,6.315,0.928,14.840
"Fatty acids, total polyunsaturated",g,12.941,1.902,30.411
"Cholesterol",mg,67,10,157
Amino Acids
Other
"Caffeine",mg,0,0,0
