Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:16 EST
"Nutrient data for: 04693, Margarine-like, vegetable oil spread, 60% fat, stick, with salt, with added vitamin D"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 14.0g",
Proximates
"Water",g,36.95,5.17
"Energy",kcal,537,75
"Protein",g,0.12,0.02
"Total lipid (fat)",g,60.39,8.45
"Carbohydrate, by difference",g,0.69,0.10
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,21,3
"Iron, Fe",mg,0.00,0.00
"Magnesium, Mg",mg,2,0
"Phosphorus, P",mg,16,2
"Potassium, K",mg,30,4
"Sodium, Na",mg,785,110
"Zinc, Zn",mg,0.00,0.00
Vitamins
"Vitamin C, total ascorbic acid",mg,0.1,0.0
"Thiamin",mg,0.007,0.001
"Riboflavin",mg,0.026,0.004
"Niacin",mg,0.016,0.002
"Vitamin B-6",mg,0.006,0.001
"Folate, DFE",µg,1,0
"Vitamin B-12",µg,0.07,0.01
"Vitamin A, RAE",µg,819,115
"Vitamin A, IU",IU,3577,501
"Vitamin E (alpha-tocopherol)",mg,5.00,0.70
"Vitamin D (D2 + D3)",µg,10.7,1.5
"Vitamin D",IU,429,60
"Vitamin K (phylloquinone)",µg,101.3,14.2
Lipids
"Fatty acids, total saturated",g,10.884,1.524
"Fatty acids, total monounsaturated",g,29.664,4.153
"Fatty acids, total polyunsaturated",g,16.718,2.341
"Fatty acids, total trans",g,12.731,1.782
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
