Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:21 EST
"Nutrient data for: 04023, Salad dressing, thousand island dressing, reduced fat"
Nutrient,Unit,1Value per 100 g,"1 tablespoon = 15.0g","1 cup = 245.0g","1 serving (2 tbsp) = 15.0g",
Proximates
"Water",g,60.73,9.11,148.79,9.11
"Energy",kcal,195,29,478,29
"Protein",g,0.83,0.12,2.03,0.12
"Total lipid (fat)",g,11.32,1.70,27.73,1.70
"Carbohydrate, by difference",g,24.06,3.61,58.95,3.61
"Fiber, total dietary",g,1.2,0.2,2.9,0.2
"Sugars, total",g,17.31,2.60,42.41,2.60
Minerals
"Calcium, Ca",mg,27,4,66,4
"Iron, Fe",mg,0.90,0.14,2.21,0.14
"Magnesium, Mg",mg,7,1,17,1
"Phosphorus, P",mg,14,2,34,2
"Potassium, K",mg,202,30,495,30
"Sodium, Na",mg,955,143,2340,143
"Zinc, Zn",mg,0.19,0.03,0.47,0.03
Vitamins
"Vitamin C, total ascorbic acid",mg,1.5,0.2,3.7,0.2
"Thiamin",mg,0.049,0.007,0.120,0.007
"Riboflavin",mg,0.043,0.006,0.105,0.006
"Niacin",mg,0.437,0.066,1.071,0.066
"Vitamin B-6",mg,0.000,0.000,0.000,0.000
"Folate, DFE",µg,0,0,0,0
"Vitamin B-12",µg,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,16,2,39,2
"Vitamin A, IU",IU,311,47,762,47
"Vitamin E (alpha-tocopherol)",mg,1.00,0.15,2.45,0.15
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,27.6,4.1,67.6,4.1
Lipids
"Fatty acids, total saturated",g,0.746,0.112,1.828,0.112
"Fatty acids, total monounsaturated",g,6.468,0.970,15.847,0.970
"Fatty acids, total polyunsaturated",g,2.692,0.404,6.595,0.404
"Cholesterol",mg,11,2,27,2
Amino Acids
Other
"Caffeine",mg,0,0,0,0
