Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:16 EST
"Nutrient data for: 04675, Margarine-like spread, SMART BEAT Super Light without saturated fat"
Nutrient,Unit,1Value per 100 g,"1 tablespoon = 14.0g",
Proximates
"Water",g,80.83,11.32
"Energy",kcal,158,22
"Protein",g,0.00,0.00
"Total lipid (fat)",g,17.10,2.39
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Phosphorus, P",mg,0,0
"Potassium, K",mg,12,2
"Sodium, Na",mg,755,106
Vitamins
"Vitamin A, IU",IU,4489,628
"Vitamin E (alpha-tocopherol)",mg,1.70,0.24
"Vitamin K (phylloquinone)",µg,12.3,1.7
Lipids
"Fatty acids, total saturated",g,2.220,0.311
"Fatty acids, total monounsaturated",g,7.600,1.064
"Fatty acids, total polyunsaturated",g,3.980,0.557
"Fatty acids, total trans",g,2.450,0.343
"Cholesterol",mg,0,0
Amino Acids
Other
Footnotes
(a)"contains 0.779 g omega-3 fatty acids"
