Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:21 EST
"Nutrient data for: 14422, Beverages, Dairy drink mix, chocolate, reduced calorie, with low-calorie sweeteners, powder"
Nutrient,Unit,1Value per 100 g,"1 packet (.75 oz) = 21.0g","1 envelope = 21.0g",
Proximates
"Water",g,12.80,2.69,2.69
"Energy",kcal,329,69,69
"Protein",g,25.00,5.25,5.25
"Total lipid (fat)",g,2.60,0.55,0.55
"Carbohydrate, by difference",g,51.40,10.79,10.79
"Fiber, total dietary",g,9.4,2.0,2.0
"Sugars, total",g,32.94,6.92,6.92
Minerals
"Calcium, Ca",mg,1412,297,297
"Iron, Fe",mg,7.70,1.62,1.62
"Magnesium, Mg",mg,210,44,44
"Phosphorus, P",mg,893,188,188
"Potassium, K",mg,2240,470,470
"Sodium, Na",mg,659,138,138
"Zinc, Zn",mg,3.60,0.76,0.76
Vitamins
"Vitamin C, total ascorbic acid",mg,5.6,1.2,1.2
"Thiamin",mg,0.112,0.024,0.024
"Riboflavin",mg,1.938,0.407,0.407
"Niacin",mg,1.250,0.263,0.263
"Vitamin B-6",mg,0.110,0.023,0.023
"Folate, DFE",µg,33,7,7
"Vitamin B-12",µg,2.03,0.43,0.43
"Vitamin A, RAE",µg,209,44,44
"Vitamin A, IU",IU,698,147,147
"Vitamin E (alpha-tocopherol)",mg,0.04,0.01,0.01
"Vitamin D (D2 + D3)",µg,4.7,1.0,1.0
"Vitamin D",IU,188,39,39
"Vitamin K (phylloquinone)",µg,0.8,0.2,0.2
Lipids
"Fatty acids, total saturated",g,1.871,0.393,0.393
"Fatty acids, total monounsaturated",g,0.496,0.104,0.104
"Fatty acids, total polyunsaturated",g,0.061,0.013,0.013
"Cholesterol",mg,24,5,5
Amino Acids
Other
"Caffeine",mg,25,5,5
