Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:26 EST
"Nutrient data for: 32031, Salisbury steak with gravy, frozen"
Nutrient,Unit,1Value per 100 g,"1 patty = 63.0g",
Proximates
"Water",g,74.19,46.74
"Energy",kcal,149,94
"Protein",g,6.98,4.40
"Total lipid (fat)",g,10.47,6.60
"Carbohydrate, by difference",g,6.78,4.27
"Fiber, total dietary",g,1.0,0.6
"Sugars, total",g,0.26,0.16
Minerals
"Calcium, Ca",mg,47,30
"Iron, Fe",mg,0.95,0.60
"Magnesium, Mg",mg,17,11
"Phosphorus, P",mg,127,80
"Potassium, K",mg,144,91
"Sodium, Na",mg,509,321
"Zinc, Zn",mg,0.75,0.47
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.059,0.037
"Riboflavin",mg,0.118,0.074
"Niacin",mg,1.320,0.832
"Vitamin B-6",mg,0.131,0.083
"Folate, DFE",µg,13,8
"Vitamin B-12",µg,0.41,0.26
"Vitamin A, RAE",µg,2,1
"Vitamin A, IU",IU,5,3
"Vitamin E (alpha-tocopherol)",mg,0.23,0.14
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,1,1
"Vitamin K (phylloquinone)",µg,1.7,1.1
Lipids
"Fatty acids, total saturated",g,3.982,2.509
"Fatty acids, total monounsaturated",g,4.798,3.023
"Fatty acids, total polyunsaturated",g,1.483,0.934
"Fatty acids, total trans",g,0.284,0.179
"Cholesterol",mg,33,21
Amino Acids
Other
"Caffeine",mg,0,0
