Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:23 EST
"Nutrient data for: 22956, Lasagna, Vegetable, frozen, baked"
Nutrient,Unit,1Value per 100 g,"1 serving = 227.0g","1 cup = 226.0g","1 oz = 28.35g",
Proximates
"Water",g,71.24,161.71,161.00,20.20
"Energy",kcal,139,316,314,39
"Protein",g,6.87,15.59,15.53,1.95
"Total lipid (fat)",g,6.04,13.71,13.65,1.71
"Carbohydrate, by difference",g,14.18,32.19,32.05,4.02
"Fiber, total dietary",g,1.9,4.3,4.3,0.5
"Sugars, total",g,2.54,5.77,5.74,0.72
Minerals
"Calcium, Ca",mg,150,340,339,43
"Iron, Fe",mg,0.55,1.25,1.24,0.16
"Magnesium, Mg",mg,21,48,47,6
"Phosphorus, P",mg,140,318,316,40
"Potassium, K",mg,170,386,384,48
"Sodium, Na",mg,445,1010,1006,126
"Zinc, Zn",mg,0.87,1.97,1.97,0.25
Vitamins
"Vitamin C, total ascorbic acid",mg,1.1,2.5,2.5,0.3
"Thiamin",mg,0.117,0.266,0.264,0.033
"Riboflavin",mg,0.185,0.420,0.418,0.052
"Niacin",mg,0.810,1.839,1.831,0.230
"Vitamin B-6",mg,0.102,0.232,0.231,0.029
"Folate, DFE",µg,14,32,32,4
"Vitamin B-12",µg,0.59,1.34,1.33,0.17
"Vitamin A, RAE",µg,68,154,154,19
"Vitamin A, IU",IU,647,1469,1462,183
"Vitamin E (alpha-tocopherol)",mg,0.46,1.04,1.04,0.13
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,17.8,40.4,40.2,5.0
Lipids
"Fatty acids, total saturated",g,2.866,6.506,6.477,0.813
"Fatty acids, total monounsaturated",g,1.721,3.907,3.889,0.488
"Fatty acids, total polyunsaturated",g,1.337,3.035,3.022,0.379
"Cholesterol",mg,14,32,32,4
Amino Acids
Other
"Caffeine",mg,0,0,0,0
