Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:58 EST
"Nutrient data for: 16551, MORNINGSTAR FARMS Asian Veggie Patties, frozen, unprepared"
Nutrient,Unit,1Value per 100 g,"1 burger = 67.0g",
Proximates
"Water",g,61.30,41.07
"Energy",kcal,158,106
"Protein",g,11.40,7.64
"Total lipid (fat)",g,6.20,4.15
"Carbohydrate, by difference",g,18.20,12.19
"Fiber, total dietary",g,5.1,3.4
"Sugars, total",g,5.00,3.35
Minerals
"Calcium, Ca",mg,62,42
"Iron, Fe",mg,1.50,1.00
"Phosphorus, P",mg,123,82
"Potassium, K",mg,376,252
"Sodium, Na",mg,741,496
"Zinc, Zn",mg,0.70,0.47
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.100,0.067
"Riboflavin",mg,0.300,0.201
"Niacin",mg,2.200,1.474
"Vitamin B-6",mg,0.070,0.047
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, IU",IU,0,0
"Vitamin D",IU,0,0
Lipids
"Fatty acids, total saturated",g,0.900,0.603
"Fatty acids, total monounsaturated",g,1.700,1.139
"Fatty acids, total polyunsaturated",g,3.200,2.144
"Fatty acids, total trans",g,0.100,0.067
"Cholesterol",mg,0,0
Amino Acids
Other
