Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 03, 2017 17:32 EST
"Nutrient data for: 21439, KFC, Fried Chicken, EXTRA CRISPY, Drumstick, meat and skin with breading"
Nutrient,Unit,1Value per 100 g,"1 drumstick, with skin = 81.0g","1 drumstick, without skin = 57.0g","1 drumstick, bone and skin removed = 41.0g",
Proximates
"Water",g,51.44,41.67,29.32,21.09
"Energy",kcal,274,222,156,112
"Protein",g,20.62,16.70,11.75,8.45
"Total lipid (fat)",g,17.73,14.36,10.11,7.27
"Carbohydrate, by difference",g,7.96,6.45,4.54,3.26
Minerals
"Calcium, Ca",mg,25,20,14,10
"Iron, Fe",mg,0.91,0.74,0.52,0.37
"Magnesium, Mg",mg,21,17,12,9
"Phosphorus, P",mg,198,160,113,81
"Potassium, K",mg,237,192,135,97
"Sodium, Na",mg,632,512,360,259
"Zinc, Zn",mg,1.84,1.49,1.05,0.75
Vitamins
"Thiamin",mg,0.037,0.030,0.021,0.015
"Riboflavin",mg,0.195,0.158,0.111,0.080
"Niacin",mg,4.601,3.727,2.623,1.886
"Vitamin B-6",mg,0.204,0.165,0.116,0.084
"Vitamin B-12",µg,0.54,0.44,0.31,0.22
Lipids
"Fatty acids, total saturated",g,3.887,3.148,2.216,1.594
"Fatty acids, total monounsaturated",g,6.049,4.900,3.448,2.480
"Fatty acids, total polyunsaturated",g,6.353,5.146,3.621,2.605
"Fatty acids, total trans",g,0.114,0.092,0.065,0.047
"Cholesterol",mg,109,88,62,45
Amino Acids
Other
