Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 03, 2017 17:30 EST
"Nutrient data for: 21509, BURGER KING, Onion Rings"
Nutrient,Unit,1Value per 100 g,"1 small = 91.0g","1 medium = 117.0g","1 large = 142.0g",
Proximates
"Water",g,24.52,22.31,28.69,34.82
"Energy",kcal,417,379,488,592
"Protein",g,3.86,3.51,4.52,5.48
"Total lipid (fat)",g,25.23,22.96,29.52,35.83
"Carbohydrate, by difference",g,43.58,39.66,50.99,61.88
"Fiber, total dietary",g,2.7,2.5,3.2,3.8
"Sugars, total",g,5.43,4.94,6.35,7.71
Minerals
"Calcium, Ca",mg,115,105,135,163
"Iron, Fe",mg,0.78,0.71,0.91,1.11
"Magnesium, Mg",mg,19,17,22,27
"Phosphorus, P",mg,158,144,185,224
"Potassium, K",mg,167,152,195,237
"Sodium, Na",mg,776,706,908,1102
"Zinc, Zn",mg,0.51,0.46,0.60,0.72
Vitamins
"Vitamin C, total ascorbic acid",mg,1.4,1.3,1.6,2.0
"Thiamin",mg,0.110,0.100,0.129,0.156
"Riboflavin",mg,0.063,0.057,0.074,0.089
"Niacin",mg,0.673,0.612,0.787,0.956
"Vitamin B-6",mg,0.133,0.121,0.156,0.189
"Vitamin A, RAE",µg,0,0,0,0
"Vitamin A, IU",IU,6,5,7,9
"Vitamin E (alpha-tocopherol)",mg,4.92,4.48,5.76,6.99
Lipids
"Fatty acids, total saturated",g,4.194,3.817,4.907,5.955
"Fatty acids, total monounsaturated",g,6.885,6.265,8.055,9.777
"Fatty acids, total polyunsaturated",g,12.149,11.056,14.214,17.252
"Fatty acids, total trans",g,0.164,0.149,0.192,0.233
Amino Acids
Other
