Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 03, 2017 17:32 EST
"Nutrient data for: 21438, KFC, Fried Chicken, EXTRA CRISPY, Breast, meat and skin with breading"
Nutrient,Unit,1Value per 100 g,"1 breast, with skin = 212.0g","1 breast, without skin = 140.0g","1 breast, bone and skin removed = 121.0g",
Proximates
"Water",g,51.42,109.01,71.99,62.22
"Energy",kcal,268,568,375,324
"Protein",g,21.24,45.03,29.74,25.70
"Total lipid (fat)",g,16.55,35.09,23.17,20.03
"Carbohydrate, by difference",g,8.47,17.96,11.86,10.25
Minerals
"Calcium, Ca",mg,27,57,38,33
"Iron, Fe",mg,0.57,1.21,0.80,0.69
"Magnesium, Mg",mg,24,51,34,29
"Phosphorus, P",mg,215,456,301,260
"Potassium, K",mg,258,547,361,312
"Sodium, Na",mg,607,1287,850,734
"Zinc, Zn",mg,0.78,1.65,1.09,0.94
Vitamins
"Thiamin",mg,0.043,0.091,0.060,0.052
"Riboflavin",mg,0.107,0.227,0.150,0.129
"Niacin",mg,8.139,17.255,11.395,9.848
"Vitamin B-6",mg,0.309,0.655,0.433,0.374
"Vitamin B-12",µg,0.32,0.68,0.45,0.39
Lipids
"Fatty acids, total saturated",g,3.538,7.501,4.953,4.281
"Fatty acids, total monounsaturated",g,5.422,11.495,7.591,6.561
"Fatty acids, total polyunsaturated",g,6.276,13.305,8.786,7.594
"Fatty acids, total trans",g,0.111,0.235,0.155,0.134
"Cholesterol",mg,76,161,106,92
Amino Acids
Other
