Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 03, 2017 17:30 EST
"Nutrient data for: 21002, Fast foods, biscuit, with egg"
Nutrient,Unit,1Value per 100 g,"1 biscuit = 136.0g",
Proximates
"Water",g,50.06,68.08
"Energy",kcal,274,373
"Protein",g,8.53,11.60
"Total lipid (fat)",g,16.23,22.07
"Carbohydrate, by difference",g,23.46,31.91
"Fiber, total dietary",g,0.6,0.8
Minerals
"Calcium, Ca",mg,60,82
"Iron, Fe",mg,2.13,2.90
"Magnesium, Mg",mg,14,19
"Phosphorus, P",mg,285,388
"Potassium, K",mg,175,238
"Sodium, Na",mg,655,891
"Zinc, Zn",mg,0.73,0.99
Vitamins
"Vitamin C, total ascorbic acid",mg,0.1,0.1
"Thiamin",mg,0.223,0.303
"Riboflavin",mg,0.358,0.487
"Niacin",mg,1.583,2.153
"Vitamin B-6",mg,0.082,0.112
"Folate, DFE",µg,59,80
"Vitamin B-12",µg,0.46,0.63
"Vitamin A, RAE",µg,132,180
"Vitamin A, IU",IU,456,620
Lipids
"Fatty acids, total saturated",g,3.477,4.729
"Fatty acids, total monounsaturated",g,6.671,9.073
"Fatty acids, total polyunsaturated",g,4.706,6.400
"Cholesterol",mg,180,245
Amino Acids
Other
