Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 03, 2017 17:33 EST
"Nutrient data for: 21603, School Lunch, pizza, pepperoni topping, thick crust, whole grain, frozen, cooked"
Nutrient,Unit,1Value per 100 g,"1 slice per 1/10 pizza = 124.0g","1 slice per 1/8 pizza = 156.0g",
Proximates
"Water",g,45.30,56.17,70.67
"Energy",kcal,259,321,404
"Protein",g,14.35,17.79,22.39
"Total lipid (fat)",g,9.82,12.18,15.32
"Carbohydrate, by difference",g,28.30,35.09,44.15
"Fiber, total dietary",g,4.3,5.3,6.7
"Sugars, total",g,4.03,5.00,6.29
Minerals
"Calcium, Ca",mg,155,192,242
"Iron, Fe",mg,2.53,3.14,3.95
"Magnesium, Mg",mg,41,51,64
"Phosphorus, P",mg,305,378,476
"Potassium, K",mg,308,382,480
"Sodium, Na",mg,474,588,739
"Zinc, Zn",mg,1.93,2.39,3.01
Vitamins
"Vitamin C, total ascorbic acid",mg,0.2,0.2,0.3
"Thiamin",mg,0.211,0.262,0.329
"Riboflavin",mg,0.284,0.352,0.443
"Niacin",mg,2.519,3.124,3.930
"Vitamin B-6",mg,0.143,0.177,0.223
"Folate, DFE",µg,87,108,136
"Vitamin B-12",µg,1.19,1.48,1.86
"Vitamin A, RAE",µg,43,53,67
"Vitamin A, IU",IU,257,319,401
"Vitamin E (alpha-tocopherol)",mg,0.81,1.00,1.26
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,10.8,13.4,16.8
Lipids
"Fatty acids, total saturated",g,4.219,5.232,6.582
"Fatty acids, total monounsaturated",g,2.890,3.584,4.508
"Fatty acids, total polyunsaturated",g,1.210,1.500,1.888
"Cholesterol",mg,24,30,37
Amino Acids
Other
"Caffeine",mg,0,0,0
