Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:29 EST
"Nutrient data for: 35202, Raspberries, wild (Northern Plains Indians)"
Nutrient,Unit,1Value per 100 g,"1 cup = 130.0g",
Proximates
"Water",g,84.48,109.82
"Energy",kcal,62,81
"Protein",g,1.12,1.46
"Total lipid (fat)",g,0.28,0.36
"Carbohydrate, by difference",g,13.85,18.00
"Fiber, total dietary",g,7.5,9.8
"Sugars, total",g,5.54,7.20
Minerals
"Calcium, Ca",mg,36,47
"Iron, Fe",mg,0.64,0.83
"Magnesium, Mg",mg,26,34
"Phosphorus, P",mg,41,53
"Potassium, K",mg,175,228
"Sodium, Na",mg,4,5
"Zinc, Zn",mg,0.47,0.61
Vitamins
"Vitamin C, total ascorbic acid",mg,26.4,34.3
"Thiamin",mg,0.018,0.023
"Riboflavin",mg,0.080,0.104
"Niacin",mg,1.030,1.339
"Vitamin B-6",mg,0.104,0.135
"Vitamin A, RAE",µg,2,3
"Vitamin A, IU",IU,50,65
"Vitamin E (alpha-tocopherol)",mg,0.57,0.74
"Vitamin K (phylloquinone)",µg,6.6,8.6
Lipids
Amino Acids
Other
Footnotes
(a)"Includes only 5-methyltetrahydrofolate."
