Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:30 EST
"Nutrient data for: 05009, Chicken, broilers or fryers, meat and skin, cooked, roasted"
Nutrient,Unit,1Value per 100 g,"1 cup, chopped or diced = 140.0g","1 unit (yield from 1 lb ready-to-cook chicken) = 178.0g","0.5 chicken, bone removed = 299.0g",
Proximates
"Water",g,59.45,83.23,105.82,177.76
"Energy",kcal,239,335,425,715
"Protein",g,27.30,38.22,48.59,81.63
"Total lipid (fat)",g,13.60,19.04,24.21,40.66
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,15,21,27,45
"Iron, Fe",mg,1.26,1.76,2.24,3.77
"Magnesium, Mg",mg,23,32,41,69
"Phosphorus, P",mg,182,255,324,544
"Potassium, K",mg,223,312,397,667
"Sodium, Na",mg,82,115,146,245
"Zinc, Zn",mg,1.94,2.72,3.45,5.80
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.063,0.088,0.112,0.188
"Riboflavin",mg,0.168,0.235,0.299,0.502
"Niacin",mg,8.487,11.882,15.107,25.376
"Vitamin B-6",mg,0.400,0.560,0.712,1.196
"Folate, DFE",µg,5,7,9,15
"Vitamin B-12",µg,0.30,0.42,0.53,0.90
"Vitamin A, RAE",µg,48,67,85,144
"Vitamin A, IU",IU,161,225,287,481
"Vitamin E (alpha-tocopherol)",mg,0.27,0.38,0.48,0.81
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,2,3,4,6
"Vitamin K (phylloquinone)",µg,2.4,3.4,4.3,7.2
Lipids
"Fatty acids, total saturated",g,3.790,5.306,6.746,11.332
"Fatty acids, total monounsaturated",g,5.340,7.476,9.505,15.967
"Fatty acids, total polyunsaturated",g,2.970,4.158,5.287,8.880
"Cholesterol",mg,88,123,157,263
Amino Acids
Other
"Caffeine",mg,0,0,0,0
