Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:38 EST
"Nutrient data for: 05282, Pate de foie gras, canned (goose liver pate), smoked"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 13.0g","1 oz = 28.35g",
Proximates
"Water",g,37.04,4.82,10.50
"Energy",kcal,462,60,131
"Protein",g,11.40,1.48,3.23
"Total lipid (fat)",g,43.84,5.70,12.43
"Carbohydrate, by difference",g,4.67,0.61,1.32
"Fiber, total dietary",g,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,70,9,20
"Iron, Fe",mg,5.50,0.71,1.56
"Magnesium, Mg",mg,13,2,4
"Phosphorus, P",mg,200,26,57
"Potassium, K",mg,138,18,39
"Sodium, Na",mg,697,91,198
"Zinc, Zn",mg,0.92,0.12,0.26
Vitamins
"Vitamin C, total ascorbic acid",mg,2.0,0.3,0.6
"Thiamin",mg,0.088,0.011,0.025
"Riboflavin",mg,0.299,0.039,0.085
"Niacin",mg,2.510,0.326,0.712
"Vitamin B-6",mg,0.060,0.008,0.017
"Folate, DFE",µg,60,8,17
"Vitamin B-12",µg,9.40,1.22,2.66
"Vitamin A, RAE",µg,1001,130,284
"Vitamin A, IU",IU,3333,433,945
Lipids
"Fatty acids, total saturated",g,14.450,1.878,4.097
"Fatty acids, total monounsaturated",g,25.610,3.329,7.260
"Fatty acids, total polyunsaturated",g,0.840,0.109,0.238
"Cholesterol",mg,150,20,43
Amino Acids
Other
