Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:37 EST
"Nutrient data for: 05147, Goose, domesticated, meat and skin, cooked, roasted"
Nutrient,Unit,1Value per 100 g,"1 cup, chopped or diced = 140.0g","1 unit (yield from 1 lb ready-to-cook goose) = 188.0g","0.5 goose = 774.0g",
Proximates
"Water",g,51.95,72.73,97.67,402.09
"Energy",kcal,305,427,573,2361
"Protein",g,25.16,35.22,47.30,194.74
"Total lipid (fat)",g,21.92,30.69,41.21,169.66
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,13,18,24,101
"Iron, Fe",mg,2.83,3.96,5.32,21.90
"Magnesium, Mg",mg,22,31,41,170
"Phosphorus, P",mg,270,378,508,2090
"Potassium, K",mg,329,461,619,2546
"Sodium, Na",mg,70,98,132,542
"Zinc, Zn",mg,2.62,3.67,4.93,20.28
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.077,0.108,0.145,0.596
"Riboflavin",mg,0.323,0.452,0.607,2.500
"Niacin",mg,4.168,5.835,7.836,32.260
"Vitamin B-6",mg,0.370,0.518,0.696,2.864
"Folate, DFE",µg,2,3,4,15
"Vitamin B-12",µg,0.41,0.57,0.77,3.17
"Vitamin A, RAE",µg,21,29,39,163
"Vitamin A, IU",IU,70,98,132,542
"Vitamin E (alpha-tocopherol)",mg,1.74,2.44,3.27,13.47
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.2,0.8
"Vitamin D",IU,3,4,6,23
"Vitamin K (phylloquinone)",µg,5.1,7.1,9.6,39.5
Lipids
"Fatty acids, total saturated",g,6.870,9.618,12.916,53.174
"Fatty acids, total monounsaturated",g,10.250,14.350,19.270,79.335
"Fatty acids, total polyunsaturated",g,2.520,3.528,4.738,19.505
"Cholesterol",mg,91,127,171,704
Amino Acids
Other
"Caffeine",mg,0,0,0,0
