Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:40 EST
"Nutrient data for: 05228, Turkey, wing, from whole bird, meat only, roasted"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 wing = 213.0g",
Proximates
"Water",g,67.88,57.70,144.58
"Energy",kcal,147,125,313
"Protein",g,30.13,25.61,64.18
"Total lipid (fat)",g,2.08,1.77,4.43
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,9,8,19
"Iron, Fe",mg,0.71,0.60,1.51
"Magnesium, Mg",mg,32,27,68
"Phosphorus, P",mg,230,196,490
"Potassium, K",mg,249,212,530
"Sodium, Na",mg,99,84,211
"Zinc, Zn",mg,1.72,1.46,3.66
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.035,0.030,0.075
"Riboflavin",mg,0.205,0.174,0.437
"Niacin",mg,11.750,9.988,25.027
"Vitamin B-6",mg,0.807,0.686,1.719
"Folate, DFE",µg,10,8,21
"Vitamin B-12",µg,0.81,0.69,1.73
"Vitamin A, RAE",µg,3,3,6
"Vitamin A, IU",IU,11,9,23
"Vitamin E (alpha-tocopherol)",mg,0.06,0.05,0.13
"Vitamin D (D2 + D3)",µg,0.3,0.3,0.6
"Vitamin D",IU,10,8,21
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.593,0.504,1.263
"Fatty acids, total monounsaturated",g,0.626,0.532,1.333
"Fatty acids, total polyunsaturated",g,0.528,0.449,1.125
"Fatty acids, total trans",g,0.024,0.020,0.051
"Cholesterol",mg,80,68,170
Amino Acids
Other
"Caffeine",mg,0,0,0
