Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:38 EST
"Nutrient data for: 05113, Chicken, roasting, meat only, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 unit (yield from 1 lb ready-to-cook chicken) = 209.0g","0.5 chicken, bone and skin removed = 477.0g",
Proximates
"Water",g,74.94,63.70,156.62,357.46
"Energy",kcal,111,94,232,529
"Protein",g,20.33,17.28,42.49,96.97
"Total lipid (fat)",g,2.70,2.30,5.64,12.88
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,10,8,21,48
"Iron, Fe",mg,1.03,0.88,2.15,4.91
"Magnesium, Mg",mg,23,20,48,110
"Phosphorus, P",mg,198,168,414,944
"Potassium, K",mg,238,202,497,1135
"Sodium, Na",mg,75,64,157,358
"Zinc, Zn",mg,1.19,1.01,2.49,5.68
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.069,0.059,0.144,0.329
"Riboflavin",mg,0.134,0.114,0.280,0.639
"Niacin",mg,7.875,6.694,16.459,37.564
"Vitamin B-6",mg,0.420,0.357,0.878,2.003
"Folate, DFE",µg,7,6,15,33
"Vitamin B-12",µg,0.36,0.31,0.75,1.72
"Vitamin A, RAE",µg,13,11,27,62
"Vitamin A, IU",IU,45,38,94,215
"Vitamin E (alpha-tocopherol)",mg,0.22,0.19,0.46,1.05
"Vitamin K (phylloquinone)",µg,2.4,2.0,5.0,11.4
Lipids
"Fatty acids, total saturated",g,0.670,0.570,1.400,3.196
"Fatty acids, total monounsaturated",g,0.830,0.706,1.735,3.959
"Fatty acids, total polyunsaturated",g,0.670,0.570,1.400,3.196
"Cholesterol",mg,65,55,136,310
Amino Acids
Other
"Caffeine",mg,0,0,0,0
