Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:38 EST
"Nutrient data for: 05155, Pheasant, breast, meat only, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 unit (yield from 1 lb ready-to-eat pheasant) = 169.0g","0.5 breast, bone and skin removed = 182.0g",
Proximates
"Water",g,72.40,61.54,122.36,131.77
"Energy",kcal,133,113,225,242
"Protein",g,24.37,20.71,41.19,44.35
"Total lipid (fat)",g,3.25,2.76,5.49,5.92
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,3,3,5,5
"Iron, Fe",mg,0.79,0.67,1.34,1.44
"Magnesium, Mg",mg,21,18,35,38
"Phosphorus, P",mg,200,170,338,364
"Potassium, K",mg,242,206,409,440
"Sodium, Na",mg,33,28,56,60
"Zinc, Zn",mg,0.63,0.54,1.06,1.15
Vitamins
"Vitamin C, total ascorbic acid",mg,6.0,5.1,10.1,10.9
"Thiamin",mg,0.081,0.069,0.137,0.147
"Riboflavin",mg,0.119,0.101,0.201,0.217
"Niacin",mg,8.554,7.271,14.456,15.568
"Vitamin B-6",mg,0.740,0.629,1.251,1.347
"Folate, DFE",µg,4,3,7,7
"Vitamin B-12",µg,0.84,0.71,1.42,1.53
"Vitamin A, RAE",µg,44,37,74,80
"Vitamin A, IU",IU,147,125,248,268
Lipids
"Fatty acids, total saturated",g,1.100,0.935,1.859,2.002
"Fatty acids, total monounsaturated",g,1.040,0.884,1.758,1.893
"Fatty acids, total polyunsaturated",g,0.550,0.468,0.929,1.001
"Cholesterol",mg,58,49,98,106
Amino Acids
Other
