Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:40 EST
"Nutrient data for: 05742, Turkey, retail parts, thigh, meat and skin, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 thigh = 454.0g",
Proximates
"Water",g,71.28,60.59,323.61
"Energy",kcal,161,137,731
"Protein",g,19.54,16.61,88.71
"Total lipid (fat)",g,9.16,7.79,41.59
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,4,3,18
"Iron, Fe",mg,1.31,1.11,5.95
"Magnesium, Mg",mg,20,17,91
"Phosphorus, P",mg,161,137,731
"Potassium, K",mg,239,203,1085
"Sodium, Na",mg,75,64,340
"Zinc, Zn",mg,2.60,2.21,11.80
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.053,0.045,0.241
"Riboflavin",mg,0.268,0.228,1.217
"Niacin",mg,5.599,4.759,25.419
"Vitamin B-6",mg,0.419,0.356,1.902
"Vitamin B-12",µg,2.13,1.81,9.67
"Vitamin A, RAE",µg,29,25,132
"Vitamin A, IU",IU,97,82,440
"Vitamin E (alpha-tocopherol)",mg,0.16,0.14,0.73
"Vitamin D (D2 + D3)",µg,0.5,0.4,2.3
"Vitamin D",IU,21,18,95
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,2.386,2.028,10.832
"Fatty acids, total monounsaturated",g,2.994,2.545,13.593
"Fatty acids, total polyunsaturated",g,2.454,2.086,11.141
"Fatty acids, total trans",g,0.106,0.090,0.481
"Cholesterol",mg,83,71,377
Amino Acids
Other
"Caffeine",mg,0,0,0
