Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:40 EST
"Nutrient data for: 05713, Turkey, retail parts, wing, meat only, cooked, roasted"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 wing = 375.0g",
Proximates
"Water",g,64.04,54.43,240.15
"Energy",kcal,170,144,638
"Protein",g,30.17,25.64,113.14
"Total lipid (fat)",g,5.51,4.68,20.66
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,12,10,45
"Iron, Fe",mg,0.82,0.70,3.08
"Magnesium, Mg",mg,21,18,79
"Phosphorus, P",mg,180,153,675
"Potassium, K",mg,207,176,776
"Sodium, Na",mg,103,88,386
"Zinc, Zn",mg,3.24,2.75,12.15
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.039,0.033,0.146
"Riboflavin",mg,0.180,0.153,0.675
"Niacin",mg,8.470,7.200,31.763
"Vitamin B-6",mg,0.654,0.556,2.453
"Folate, DFE",µg,10,8,38
"Vitamin B-12",µg,1.25,1.06,4.69
"Vitamin A, RAE",µg,8,7,30
"Vitamin A, IU",IU,25,21,94
"Vitamin E (alpha-tocopherol)",mg,0.17,0.14,0.64
"Vitamin D (D2 + D3)",µg,0.7,0.6,2.6
"Vitamin D",IU,28,24,105
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,1.357,1.153,5.089
"Fatty acids, total monounsaturated",g,1.680,1.428,6.300
"Fatty acids, total polyunsaturated",g,1.426,1.212,5.348
"Fatty acids, total trans",g,0.057,0.048,0.214
"Cholesterol",mg,97,82,364
Amino Acids
Other
"Caffeine",mg,0,0,0
