Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:37 EST
"Nutrient data for: 05625, Emu, flat fillet, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 flat fillet = 354.0g",
Proximates
"Water",g,75.40,64.09,266.92
"Energy",kcal,102,87,361
"Protein",g,22.25,18.91,78.77
"Total lipid (fat)",g,0.74,0.63,2.62
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,3,3,11
"Iron, Fe",mg,5.00,4.25,17.70
"Magnesium, Mg",mg,31,26,110
"Phosphorus, P",mg,229,195,811
"Potassium, K",mg,240,204,850
"Sodium, Na",mg,150,128,531
"Zinc, Zn",mg,3.00,2.55,10.62
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.245,0.208,0.867
"Riboflavin",mg,0.414,0.352,1.466
"Niacin",mg,6.786,5.768,24.022
"Vitamin B-6",mg,0.582,0.495,2.060
"Folate, DFE",µg,12,10,42
"Vitamin B-12",µg,6.12,5.20,21.66
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.22,0.19,0.78
Lipids
"Fatty acids, total saturated",g,0.187,0.159,0.662
"Fatty acids, total monounsaturated",g,0.295,0.251,1.044
"Fatty acids, total polyunsaturated",g,0.102,0.087,0.361
"Cholesterol",mg,71,60,251
Amino Acids
Other
"Caffeine",mg,0,0,0
