Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:15 EST
"Nutrient data for: 07905, Frankfurter, beef, pork, and turkey, fat free"
Nutrient,Unit,1Value per 100 g,"1 frank 1 NLEA serving = 57.0g",
Proximates
"Water",g,71.50,40.76
"Energy",kcal,109,62
"Protein",g,12.50,7.12
"Total lipid (fat)",g,1.59,0.91
"Carbohydrate, by difference",g,11.21,6.39
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,54,31
"Iron, Fe",mg,1.78,1.01
"Magnesium, Mg",mg,14,8
"Phosphorus, P",mg,132,75
"Potassium, K",mg,220,125
"Sodium, Na",mg,880,502
"Zinc, Zn",mg,2.92,1.66
Vitamins
"Vitamin C, total ascorbic acid",mg,24.0,13.7
"Thiamin",mg,0.162,0.092
"Riboflavin",mg,0.154,0.088
"Niacin",mg,3.466,1.976
"Vitamin B-6",mg,0.181,0.103
"Folate, DFE",µg,6,3
"Vitamin B-12",µg,1.06,0.60
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00
"Vitamin D (D2 + D3)",µg,0.1,0.1
"Vitamin D",IU,2,1
"Vitamin K (phylloquinone)",µg,1.8,1.0
Lipids
"Fatty acids, total saturated",g,0.500,0.285
"Fatty acids, total monounsaturated",g,0.740,0.422
"Fatty acids, total polyunsaturated",g,0.350,0.199
"Cholesterol",mg,41,23
Amino Acids
Other
"Caffeine",mg,0,0
