Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:17 EST
"Nutrient data for: 07925, Pastrami, beef, 98% fat-free"
Nutrient,Unit,1Value per 100 g,"1 serving 6 slices = 57.0g",
Proximates
"Water",g,74.30,42.35
"Energy",kcal,95,54
"Protein",g,19.60,11.17
"Total lipid (fat)",g,1.16,0.66
"Carbohydrate, by difference",g,1.54,0.88
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,9,5
"Iron, Fe",mg,2.78,1.58
"Magnesium, Mg",mg,18,10
"Phosphorus, P",mg,150,86
"Potassium, K",mg,228,130
"Sodium, Na",mg,1010,576
"Zinc, Zn",mg,4.26,2.43
Vitamins
"Vitamin C, total ascorbic acid",mg,34.6,19.7
"Thiamin",mg,0.095,0.054
"Riboflavin",mg,0.170,0.097
"Niacin",mg,5.065,2.887
"Vitamin B-6",mg,0.180,0.103
"Folate, DFE",µg,7,4
"Vitamin B-12",µg,1.76,1.00
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,0.000,0.000
"Fatty acids, total monounsaturated",g,0.560,0.319
"Fatty acids, total polyunsaturated",g,0.040,0.023
"Cholesterol",mg,47,27
Amino Acids
Other
"Caffeine",mg,0,0
