Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:00 EST
"Nutrient data for: 15057, Fish, ocean perch, Atlantic, raw"
Nutrient,Unit,1Value per 100 g,"1 oz, boneless = 28.35g","1 fillet = 64.0g","3.0 oz = 85.0g",
Proximates
"Water",g,83.07,23.55,53.16,70.61
"Energy",kcal,79,22,51,67
"Protein",g,15.31,4.34,9.80,13.01
"Total lipid (fat)",g,1.54,0.44,0.99,1.31
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,28,8,18,24
"Iron, Fe",mg,0.22,0.06,0.14,0.19
"Magnesium, Mg",mg,23,7,15,20
"Phosphorus, P",mg,248,70,159,211
"Potassium, K",mg,187,53,120,159
"Sodium, Na",mg,287,81,184,244
"Zinc, Zn",mg,0.29,0.08,0.19,0.25
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.040,0.011,0.026,0.034
"Riboflavin",mg,0.048,0.014,0.031,0.041
"Niacin",mg,1.005,0.285,0.643,0.854
"Vitamin B-6",mg,0.073,0.021,0.047,0.062
"Folate, DFE",µg,9,3,6,8
"Vitamin B-12",µg,1.50,0.43,0.96,1.27
"Vitamin A, RAE",µg,12,3,8,10
"Vitamin A, IU",IU,40,11,26,34
"Vitamin E (alpha-tocopherol)",mg,0.76,0.22,0.49,0.65
"Vitamin D (D2 + D3)",µg,1.2,0.3,0.8,1.0
"Vitamin D",IU,48,14,31,41
"Vitamin K (phylloquinone)",µg,0.1,0.0,0.1,0.1
Lipids
"Fatty acids, total saturated",g,0.273,0.077,0.175,0.232
"Fatty acids, total monounsaturated",g,0.475,0.135,0.304,0.404
"Fatty acids, total polyunsaturated",g,0.304,0.086,0.195,0.258
"Fatty acids, total trans",g,0.009,0.003,0.006,0.008
"Cholesterol",mg,52,15,33,44
Amino Acids
Other
"Caffeine",mg,0,0,0,0
Footnotes
(a)"Samples were obtained from 12 retail stores using a probability-based sampling plan.  Some fish had been treated during processing to retain moisture on thawing.  Untreated fish = 75 mg sodium/100g."
