Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:01 EST
"Nutrient data for: 15071, Fish, rockfish, Pacific, mixed species, cooked, dry heat"
Nutrient,Unit,1Value per 100 g,"1 fillet = 149.0g","3.0 oz = 85.0g",
Proximates
"Water",g,74.67,111.26,63.47
"Energy",kcal,109,162,93
"Protein",g,22.23,33.12,18.90
"Total lipid (fat)",g,1.62,2.41,1.38
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,17,25,14
"Iron, Fe",mg,0.36,0.54,0.31
"Magnesium, Mg",mg,33,49,28
"Phosphorus, P",mg,248,370,211
"Potassium, K",mg,467,696,397
"Sodium, Na",mg,89,133,76
"Zinc, Zn",mg,0.43,0.64,0.37
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.027,0.040,0.023
"Riboflavin",mg,0.226,0.337,0.192
"Niacin",mg,2.897,4.317,2.462
"Vitamin B-6",mg,0.241,0.359,0.205
"Folate, DFE",µg,10,15,8
"Vitamin B-12",µg,1.59,2.37,1.35
"Vitamin A, RAE",µg,5,7,4
"Vitamin A, IU",IU,16,24,14
"Vitamin E (alpha-tocopherol)",mg,0.44,0.66,0.37
"Vitamin D (D2 + D3)",µg,4.6,6.9,3.9
"Vitamin D",IU,183,273,156
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.420,0.626,0.357
"Fatty acids, total monounsaturated",g,0.466,0.694,0.396
"Fatty acids, total polyunsaturated",g,0.485,0.723,0.412
"Fatty acids, total trans",g,0.025,0.037,0.021
"Cholesterol",mg,61,91,52
Amino Acids
Other
"Caffeine",mg,0,0,0
