Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:14 EST
"Nutrient data for: 20058, Rice, white, steamed, Chinese restaurant"
Nutrient,Unit,1Value per 100 g,"1 cup, loosely packed = 132.0g",
Proximates
"Water",g,62.50,82.50
"Energy",kcal,151,199
"Protein",g,3.20,4.22
"Total lipid (fat)",g,0.27,0.36
"Carbohydrate, by difference",g,33.88,44.72
"Fiber, total dietary",g,0.9,1.2
Minerals
"Calcium, Ca",mg,5,7
"Iron, Fe",mg,0.39,0.51
"Magnesium, Mg",mg,5,7
"Phosphorus, P",mg,33,44
"Potassium, K",mg,20,26
"Sodium, Na",mg,5,7
"Zinc, Zn",mg,0.68,0.90
Vitamins
"Thiamin",mg,0.016,0.021
"Riboflavin",mg,0.015,0.020
"Niacin",mg,0.566,0.747
"Vitamin B-6",mg,0.022,0.029
"Folate, DFE",µg,5,7
Lipids
Amino Acids
Other
Footnotes
(a)"Analytical results indicate rice is unenriched."
