Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:18 EST
"Nutrient data for: 14253, Alcoholic beverages, wine, rose"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 30.3g",
Proximates
"Water",g,86.40,26.18
"Energy",kcal,83,25
"Protein",g,0.36,0.11
"Total lipid (fat)",g,0.00,0.00
"Carbohydrate, by difference",g,3.80,1.15
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,3.80,1.15
Minerals
"Calcium, Ca",mg,10,3
"Iron, Fe",mg,0.20,0.06
"Magnesium, Mg",mg,10,3
"Phosphorus, P",mg,18,5
"Potassium, K",mg,59,18
"Sodium, Na",mg,5,2
"Zinc, Zn",mg,0.11,0.03
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.020,0.006
"Riboflavin",mg,0.015,0.005
"Niacin",mg,0.090,0.027
"Vitamin B-6",mg,0.037,0.011
"Folate, DFE",µg,1,0
"Vitamin B-12",µg,0.01,0.00
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
