Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:18 EST
"Nutrient data for: 14415, Alcoholic beverage, liqueur, coffee with cream, 34 proof"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 31.1g","1.5 fl oz = 47.0g",
Proximates
"Water",g,46.50,14.46,21.86
"Energy",kcal,327,102,154
"Protein",g,2.80,0.87,1.32
"Total lipid (fat)",g,15.70,4.88,7.38
"Carbohydrate, by difference",g,20.90,6.50,9.82
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,19.76,6.15,9.29
Minerals
"Calcium, Ca",mg,16,5,8
"Iron, Fe",mg,0.13,0.04,0.06
"Magnesium, Mg",mg,2,1,1
"Phosphorus, P",mg,50,16,24
"Potassium, K",mg,32,10,15
"Sodium, Na",mg,92,29,43
"Zinc, Zn",mg,0.16,0.05,0.08
Vitamins
"Vitamin C, total ascorbic acid",mg,0.2,0.1,0.1
"Thiamin",mg,0.011,0.003,0.005
"Riboflavin",mg,0.057,0.018,0.027
"Niacin",mg,0.078,0.024,0.037
"Vitamin B-6",mg,0.011,0.003,0.005
"Folate, DFE",µg,2,1,1
"Vitamin B-12",µg,0.08,0.02,0.04
"Vitamin A, RAE",µg,173,54,81
"Vitamin A, IU",IU,620,193,291
"Vitamin E (alpha-tocopherol)",mg,0.45,0.14,0.21
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,1.3,0.4,0.6
Lipids
"Fatty acids, total saturated",g,9.664,3.006,4.542
"Fatty acids, total monounsaturated",g,4.458,1.386,2.095
"Fatty acids, total polyunsaturated",g,0.669,0.208,0.314
"Cholesterol",mg,58,18,27
Amino Acids
Other
"Caffeine",mg,8,2,4
