Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:22 EST
"Nutrient data for: 14220, Beverages, OCEAN SPRAY, Cranberry-Apple Juice Drink, bottled"
Nutrient,Unit,1Value per 100 g,"8.0 fl oz = 249.0g",
Proximates
"Water",g,86.00,214.14
"Energy",kcal,56,139
"Protein",g,0.29,0.72
"Total lipid (fat)",g,0.00,0.00
"Carbohydrate, by difference",g,13.68,34.06
"Fiber, total dietary",g,0.6,1.5
"Sugars, total",g,13.12,32.67
Minerals
"Calcium, Ca",mg,2,5
"Iron, Fe",mg,0.04,0.10
"Magnesium, Mg",mg,1,2
"Phosphorus, P",mg,1,2
"Potassium, K",mg,14,35
"Sodium, Na",mg,19,47
"Zinc, Zn",mg,0.02,0.05
Vitamins
"Vitamin C, total ascorbic acid",mg,29.6,73.7
"Thiamin",mg,0.003,0.007
"Riboflavin",mg,0.007,0.017
"Niacin",mg,0.028,0.070
"Vitamin B-6",mg,0.019,0.047
"Folate, DFE",µg,8,20
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,1,2
"Vitamin A, IU",IU,24,60
"Vitamin E (alpha-tocopherol)",mg,0.27,0.67
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,1.1,2.7
Lipids
"Fatty acids, total saturated",g,0.001,0.002
"Fatty acids, total monounsaturated",g,0.001,0.002
"Fatty acids, total polyunsaturated",g,0.001,0.002
"Fatty acids, total trans",g,0.001,0.002
"Cholesterol",mg,0,0
Amino Acids
Other
