Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:09 EST
"Nutrient data for: 12008, Seeds, cottonseed flour, low fat (glandless)"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g",
Proximates
"Water",g,6.90,1.96
"Energy",kcal,332,94
"Protein",g,49.83,14.13
"Total lipid (fat)",g,1.41,0.40
"Carbohydrate, by difference",g,36.10,10.23
Minerals
"Calcium, Ca",mg,474,134
"Iron, Fe",mg,12.58,3.57
"Magnesium, Mg",mg,716,203
"Phosphorus, P",mg,1587,450
"Potassium, K",mg,1761,499
"Sodium, Na",mg,35,10
"Zinc, Zn",mg,11.61,3.29
Vitamins
"Vitamin C, total ascorbic acid",mg,2.4,0.7
"Thiamin",mg,2.089,0.592
"Riboflavin",mg,0.396,0.112
"Niacin",mg,4.039,1.145
"Vitamin B-6",mg,0.764,0.217
"Folate, DFE",µg,228,65
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,22,6
"Vitamin A, IU",IU,432,122
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
Lipids
"Fatty acids, total saturated",g,0.310,0.088
"Fatty acids, total monounsaturated",g,0.221,0.063
"Fatty acids, total polyunsaturated",g,0.577,0.164
"Cholesterol",mg,0,0
Amino Acids
Other
