Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:07 EST
"Nutrient data for: 12088, Nuts, cashew butter, plain, without salt added"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 16.0g","1 oz = 28.35g",
Proximates
"Water",g,2.96,0.47,0.84
"Energy",kcal,587,94,166
"Protein",g,17.56,2.81,4.98
"Total lipid (fat)",g,49.41,7.91,14.01
"Carbohydrate, by difference",g,27.57,4.41,7.82
"Fiber, total dietary",g,2.0,0.3,0.6
Minerals
"Calcium, Ca",mg,43,7,12
"Iron, Fe",mg,5.03,0.80,1.43
"Magnesium, Mg",mg,258,41,73
"Phosphorus, P",mg,457,73,130
"Potassium, K",mg,546,87,155
"Sodium, Na",mg,15,2,4
"Zinc, Zn",mg,5.16,0.83,1.46
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.312,0.050,0.088
"Riboflavin",mg,0.187,0.030,0.053
"Niacin",mg,1.599,0.256,0.453
"Vitamin B-6",mg,0.252,0.040,0.071
"Folate, DFE",µg,68,11,19
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
Lipids
"Fatty acids, total saturated",g,9.763,1.562,2.768
"Fatty acids, total monounsaturated",g,29.122,4.660,8.256
"Fatty acids, total polyunsaturated",g,8.354,1.337,2.368
"Cholesterol",mg,0,0,0
Amino Acids
Other
