Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:10 EST
"Nutrient data for: 12039, Seeds, sunflower seed kernels, toasted, without salt"
Nutrient,Unit,1Value per 100 g,"1 cup = 134.0g","1 oz = 28.35g",
Proximates
"Water",g,1.00,1.34,0.28
"Energy",kcal,619,829,175
"Protein",g,17.21,23.06,4.88
"Total lipid (fat)",g,56.80,76.11,16.10
"Carbohydrate, by difference",g,20.59,27.59,5.84
"Fiber, total dietary",g,11.5,15.4,3.3
Minerals
"Calcium, Ca",mg,57,76,16
"Iron, Fe",mg,6.81,9.13,1.93
"Magnesium, Mg",mg,129,173,37
"Phosphorus, P",mg,1158,1552,328
"Potassium, K",mg,491,658,139
"Sodium, Na",mg,3,4,1
"Zinc, Zn",mg,5.30,7.10,1.50
Vitamins
"Vitamin C, total ascorbic acid",mg,1.4,1.9,0.4
"Thiamin",mg,0.325,0.436,0.092
"Riboflavin",mg,0.285,0.382,0.081
"Niacin",mg,4.198,5.625,1.190
"Vitamin B-6",mg,0.805,1.079,0.228
"Folate, DFE",µg,238,319,67
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
Lipids
"Fatty acids, total saturated",g,5.953,7.977,1.688
"Fatty acids, total monounsaturated",g,10.841,14.527,3.073
"Fatty acids, total polyunsaturated",g,37.507,50.259,10.633
"Cholesterol",mg,0,0,0
Amino Acids
Other
