Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:18 EST
"Nutrient data for: 07068, Salami, cooked, beef"
Nutrient,Unit,1Value per 100 g,"1 slice = 26.0g","1 oz = 28.35g",
Proximates
"Water",g,60.00,15.60,17.01
"Energy",kcal,261,68,74
"Protein",g,12.60,3.28,3.57
"Total lipid (fat)",g,22.20,5.77,6.29
"Carbohydrate, by difference",g,1.90,0.49,0.54
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,1.50,0.39,0.43
Minerals
"Calcium, Ca",mg,6,2,2
"Iron, Fe",mg,2.20,0.57,0.62
"Magnesium, Mg",mg,13,3,4
"Phosphorus, P",mg,205,53,58
"Potassium, K",mg,188,49,53
"Sodium, Na",mg,1140,296,323
"Zinc, Zn",mg,1.77,0.46,0.50
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.103,0.027,0.029
"Riboflavin",mg,0.189,0.049,0.054
"Niacin",mg,3.238,0.842,0.918
"Vitamin B-6",mg,0.180,0.047,0.051
"Folate, DFE",µg,2,1,1
"Vitamin B-12",µg,3.06,0.80,0.87
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.19,0.05,0.05
"Vitamin D (D2 + D3)",µg,1.2,0.3,0.3
"Vitamin D",IU,48,12,14
"Vitamin K (phylloquinone)",µg,1.3,0.3,0.4
Lipids
"Fatty acids, total saturated",g,9.865,2.565,2.797
"Fatty acids, total monounsaturated",g,10.648,2.768,3.019
"Fatty acids, total polyunsaturated",g,1.036,0.269,0.294
"Cholesterol",mg,71,18,20
Amino Acids
Other
"Caffeine",mg,0,0,0
