Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:14 EST
"Nutrient data for: 07923, Bratwurst, chicken, cooked"
Nutrient,Unit,1Value per 100 g,"1 serving 2.96 oz = 84.0g",
Proximates
"Water",g,70.28,59.04
"Energy",kcal,176,148
"Protein",g,19.44,16.33
"Total lipid (fat)",g,10.35,8.69
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,11,9
"Iron, Fe",mg,0.87,0.73
"Magnesium, Mg",mg,23,19
"Phosphorus, P",mg,160,134
"Potassium, K",mg,211,177
"Sodium, Na",mg,72,60
"Zinc, Zn",mg,1.43,1.20
Vitamins
"Vitamin C, total ascorbic acid",mg,2.0,1.7
"Thiamin",mg,0.067,0.056
"Riboflavin",mg,0.133,0.112
"Niacin",mg,7.551,6.343
"Vitamin B-6",mg,0.385,0.323
"Folate, DFE",µg,6,5
"Vitamin B-12",µg,0.34,0.29
"Vitamin A, RAE",µg,30,25
"Vitamin A, IU",IU,101,85
Lipids
"Cholesterol",mg,71,60
Amino Acids
Other
"Caffeine",mg,0,0
