Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:20 EST
"Nutrient data for: 07944, Turkey, white, rotisserie, deli cut"
Nutrient,Unit,1Value per 100 g,"1.69 oz (1 serving) = 48.0g",
Proximates
"Water",g,72.00,34.56
"Energy",kcal,112,54
"Protein",g,13.50,6.48
"Total lipid (fat)",g,3.00,1.44
"Carbohydrate, by difference",g,7.70,3.70
"Fiber, total dietary",g,0.4,0.2
"Sugars, total",g,4.00,1.92
Minerals
"Calcium, Ca",mg,16,8
"Iron, Fe",mg,2.20,1.06
"Magnesium, Mg",mg,20,10
"Phosphorus, P",mg,158,76
"Potassium, K",mg,349,168
"Sodium, Na",mg,1200,576
"Zinc, Zn",mg,2.10,1.01
Vitamins
"Vitamin C, total ascorbic acid",mg,10.0,4.8
"Thiamin",mg,0.033,0.016
"Riboflavin",mg,0.114,0.055
"Niacin",mg,5.159,2.476
"Vitamin B-6",mg,0.294,0.141
"Folate, DFE",µg,4,2
"Vitamin B-12",µg,0.22,0.11
"Vitamin A, RAE",µg,2,1
"Vitamin A, IU",IU,8,4
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.118,0.057
"Fatty acids, total monounsaturated",g,0.591,0.284
"Fatty acids, total polyunsaturated",g,0.370,0.178
"Cholesterol",mg,55,26
Amino Acids
Other
"Caffeine",mg,0,0
