Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:17 EST
"Nutrient data for: 07942, Pate, truffle flavor"
Nutrient,Unit,1Value per 100 g,"1 serving 2 oz = 56.0g",
Proximates
"Water",g,51.80,29.01
"Energy",kcal,327,183
"Protein",g,11.20,6.27
"Total lipid (fat)",g,28.50,15.96
"Carbohydrate, by difference",g,6.30,3.53
Minerals
"Calcium, Ca",mg,70,39
"Iron, Fe",mg,3.94,2.21
"Magnesium, Mg",mg,13,7
"Phosphorus, P",mg,200,112
"Potassium, K",mg,138,77
"Sodium, Na",mg,807,452
"Zinc, Zn",mg,2.85,1.60
Vitamins
"Vitamin C, total ascorbic acid",mg,2.0,1.1
"Thiamin",mg,0.030,0.017
"Riboflavin",mg,0.600,0.336
"Niacin",mg,3.300,1.848
"Vitamin B-6",mg,0.060,0.034
"Folate, DFE",µg,60,34
"Vitamin B-12",µg,3.20,1.79
"Vitamin A, RAE",µg,4505,2523
"Vitamin A, IU",IU,15000,8400
Lipids
"Fatty acids, total saturated",g,10.100,5.656
"Fatty acids, total monounsaturated",g,13.600,7.616
"Fatty acids, total polyunsaturated",g,3.420,1.915
"Cholesterol",mg,105,59
Amino Acids
Other
